arrival_time,capacity,company_name,date,destination,flying_class,flying_number,flying_type,source,ticket_price
23:00,5,ATA,سه شنبه 10 مرداد,IKA,320Y,6620,چارتری,IST,"6,000,000"
11:05,5,Meraj,سه شنبه 10 مرداد,IKA,AB6C,4804,با ضمانت-بیزنس-چارتری,IST,"6,649,700"
22:15,6,Meraj,سه شنبه 10 مرداد,IKA,321Y,4806,چارتری,IST,"6,800,000"
22:30,3,Iranair,سه شنبه 10 مرداد,IKA,A310-300K,768,با ضمانت-سیستمی,IST,"7,107,500"
12:40,2,Iranair,سه شنبه 10 مرداد,IKA,A300B4-605RQ,718,با ضمانت-سیستمی,IST,"7,708,000"
12:40,2,Iranair,سه شنبه 10 مرداد,IKA,A300B4-605RV,718,با ضمانت-سیستمی,IST,"8,758,000"
22:30,موجود,Iranair,سه شنبه 10 مرداد,IKA,A310-300V,768,با ضمانت-سیستمی,IST,"8,758,000"
21:10,6,Mahan,سه شنبه 10 مرداد,IKA,Airbus A310W,115,چارتری,IST,"8,854,800"
21:10,6,Mahan,سه شنبه 10 مرداد,IKA,Y,115,با ضمانت-چارتری,IST,"8,903,100"
12:40,موجود,Iranair,دوشنبه 09 مرداد,IKA,A300B4-605RV,718,با ضمانت-سیستمی,IST,"8,758,000"
22:30,3,Iranair,دوشنبه 09 مرداد,IKA,A310-300V,768,با ضمانت-سیستمی,IST,"8,758,000"
00:00,موجود,Mahan,دوشنبه 09 مرداد,IKA,AB346-MMRY_D,121,با ضمانت-سیستمی,IST,"10,520,400"
00:00,موجود,Mahan,دوشنبه 09 مرداد,IKA,AB346-MMRC_D,121,با ضمانت-سیستمی بیزنس,IST,"23,185,600"
11:25,1,Mahan,دوشنبه 09 مرداد,IKA,MMC-AB340C_D,113,با ضمانت-سیستمی بیزنس,IST,"23,185,600"
12:45,موجود,Mahan,دوشنبه 09 مرداد,IKA,MMC-AB340C_D,117,با ضمانت-سیستمی بیزنس,IST,"23,185,600"
21:40,موجود,Mahan,دوشنبه 09 مرداد,IKA,MMC-AB340C_D,115,با ضمانت-سیستمی بیزنس,IST,"23,185,600"
00:00,موجود,Mahan,پنج شنبه 12 مرداد,IKA,MMC-AB340Y_D,121,با ضمانت-سیستمی,IST,"10,520,400"
11:25,موجود,Mahan,پنج شنبه 12 مرداد,IKA,AB346-MMRY_D,113,با ضمانت-سیستمی,IST,"10,520,400"
12:45,موجود,Mahan,پنج شنبه 12 مرداد,IKA,MMC-AB340Y_D,117,با ضمانت-سیستمی,IST,"10,520,400"
21:40,موجود,Mahan,پنج شنبه 12 مرداد,IKA,AB346-MMRY_D,115,با ضمانت-سیستمی,IST,"10,520,400"
00:00,موجود,Mahan,پنج شنبه 12 مرداد,IKA,MMC-AB340C_D,121,با ضمانت-سیستمی بیزنس,IST,"23,185,600"
11:25,موجود,Mahan,پنج شنبه 12 مرداد,IKA,AB346-MMRC_D,113,با ضمانت-سیستمی بیزنس,IST,"23,185,600"
21:40,موجود,Mahan,پنج شنبه 12 مرداد,IKA,AB346-MMRC_D,115,با ضمانت-سیستمی بیزنس,IST,"23,185,600"
11:05,5,Meraj,یکشنبه 29 مرداد,IKA,AB6HI,4804,با ضمانت-چارتری,IST,"6,129,600"
12:45,5,Qeshm,یکشنبه 29 مرداد,IKA,Y,2212,با ضمانت-چارتری,IST,"6,176,800"
12:45,5,Qeshm,یکشنبه 29 مرداد,IKA,Y,2212,چارتری,IST,"6,500,000"
13:55,7,Airtour,یکشنبه 29 مرداد,IKA,A310Y,9711,با ضمانت-سیستمی,IST,"6,500,000"
10:55,5,Mahan,یکشنبه 29 مرداد,IKA,Y,113,با ضمانت-چارتری,IST,"6,734,200"
20:20,6,Meraj,یکشنبه 29 مرداد,IKA,Y,4806,با ضمانت-چارتری,IST,"6,763,300"
23:10,5,Iranair,یکشنبه 29 مرداد,IKA,AirbusY,718,با ضمانت-چارتری,IST,"6,790,500"
23:10,5,Iranair,یکشنبه 29 مرداد,IKA,AB6Q,718,با ضمانت-چارتری,IST,"6,790,500"
10:55,5,Mahan,یکشنبه 29 مرداد,IKA,Y,113,چارتری,IST,"6,800,000"
12:45,5,Qeshm,یکشنبه 29 مرداد,IKA,AB6Y,2212,با ضمانت-چارتری,IST,"6,838,800"
12:40,5,Iranair,شنبه 28 مرداد,IKA,AirbusY,718,با ضمانت-چارتری,IST,"6,114,500"
12:45,5,Qeshm,شنبه 28 مرداد,IKA,Y,2212,با ضمانت-چارتری,IST,"6,176,800"
12:45,5,Qeshm,شنبه 28 مرداد,IKA,Y,2212,با ضمانت-چارتری,IST,"6,176,800"
12:40,5,Iranair,شنبه 28 مرداد,IKA,AirbusY,718,چارتری,IST,"6,300,000"
12:40,5,Iranair,شنبه 28 مرداد,IKA,Q,718,چارتری,IST,"6,305,520"
12:40,5,Iranair,شنبه 28 مرداد,IKA,AB6Q,718,با ضمانت-چارتری,IST,"6,307,600"
12:40,5,Iranair,شنبه 28 مرداد,IKA,Q,718,چارتری,IST,"6,364,800"
12:45,5,Qeshm,شنبه 28 مرداد,IKA,AB6W,2212,چارتری,IST,"6,500,000"
12:45,5,Qeshm,شنبه 28 مرداد,IKA,Y,2212,چارتری,IST,"6,500,000"
14:10,7,Airtour,شنبه 28 مرداد,IKA,A310Y,9703,با ضمانت-سیستمی,IST,"6,500,000"
23:15,5,ATA,شنبه 04 شهریور,IKA,AirbusY,6620,با ضمانت-چارتری,IST,"7,962,500"
22:45,9,Qeshm,شنبه 04 شهریور,IKA,AB6Y,2214,چارتری,IST,"8,300,000"
22:45,9,Qeshm,شنبه 04 شهریور,IKA,AB6W,2214,چارتری,IST,"8,300,000"
23:15,5,ATA,شنبه 04 شهریور,IKA,AirbusY,6620,چارتری,IST,"8,300,000"
21:10,5,Mahan,شنبه 04 شهریور,IKA,Airbus A310W,115,چارتری,IST,"8,560,890"
21:10,5,Mahan,شنبه 04 شهریور,IKA,Y,115,با ضمانت-چارتری,IST,"8,607,300"
21:10,5,Mahan,شنبه 04 شهریور,IKA,Y,115,چارتری,IST,"8,700,000"
22:30,موجود,Iranair,شنبه 04 شهریور,IKA,A300B4-605RV,768,با ضمانت-سیستمی,IST,"8,758,000"
22:15,6,Meraj,شنبه 04 شهریور,IKA,321C,4806,بیزنس-چارتری,IST,"8,800,000"
12:15,5,Mahan,جمعه 03 شهریور,IKA,Y,117,چارتری,IST,"8,500,000"
23:15,5,ATA,جمعه 03 شهریور,IKA,AirbusY,6620,چارتری,IST,"8,500,000"
11:05,5,Meraj,جمعه 03 شهریور,IKA,AB6C,4804,با ضمانت-بیزنس-چارتری,IST,"8,540,900"
12:40,5,Iranair,جمعه 03 شهریور,IKA,Y,718,با ضمانت-چارتری,IST,"8,540,900"
12:40,4,Iranair,جمعه 03 شهریور,IKA,Y,718,با ضمانت-چارتری,IST,"8,540,900"
12:40,4,Iranair,جمعه 03 شهریور,IKA,Y,718,با ضمانت-چارتری,IST,"8,903,100"
12:40,5,Iranair,جمعه 03 شهریور,IKA,310W,718,چارتری,IST,"9,000,000"
12:40,4,Iranair,جمعه 03 شهریور,IKA,310Y,718,چارتری,IST,"9,000,000"
21:10,6,Mahan,جمعه 03 شهریور,IKA,Airbus A310W,115,چارتری,IST,"9,344,650"
21:10,6,Mahan,جمعه 03 شهریور,IKA,Y,115,با ضمانت-چارتری,IST,"9,396,000"
22:30,8,Iranair,پنج شنبه 02 شهریور,IKA,AB6Y,768,با ضمانت-چارتری,IST,"7,962,500"
22:45,9,Qeshm,پنج شنبه 02 شهریور,IKA,AB6W,2214,چارتری,IST,"8,300,000"
22:45,9,Qeshm,پنج شنبه 02 شهریور,IKA,AB6Y,2214,چارتری,IST,"8,300,000"
11:05,5,Meraj,پنج شنبه 02 شهریور,IKA,AB6C,4804,با ضمانت-بیزنس-چارتری,IST,"8,540,900"
12:40,5,Iranair,پنج شنبه 02 شهریور,IKA,Y,718,با ضمانت-چارتری,IST,"8,540,900"
12:40,5,Iranair,پنج شنبه 02 شهریور,IKA,310Y,718,با ضمانت-چارتری,IST,"8,540,900"
12:40,5,Iranair,پنج شنبه 02 شهریور,IKA,Y,718,با ضمانت-چارتری,IST,"8,540,900"
21:10,5,Mahan,پنج شنبه 02 شهریور,IKA,Y,115,با ضمانت-چارتری,IST,"8,607,300"
21:10,5,Mahan,پنج شنبه 02 شهریور,IKA,Y,115,چارتری,IST,"8,700,000"
12:40,5,Iranair,پنج شنبه 02 شهریور,IKA,Y,718,با ضمانت-چارتری,IST,"8,903,100"
20:20,6,Meraj,چهارشنبه 01 شهریور,IKA,Y,4806,با ضمانت-چارتری,IST,"7,348,800"
12:15,6,Mahan,چهارشنبه 01 شهریور,IKA,Airbus A310W,117,چارتری,IST,"7,385,250"
12:15,6,Mahan,چهارشنبه 01 شهریور,IKA,Y,117,با ضمانت-چارتری,IST,"7,424,300"
12:15,6,Mahan,چهارشنبه 01 شهریور,IKA,Y,117,چارتری,IST,"7,500,000"
12:45,9,Qeshm,چهارشنبه 01 شهریور,IKA,AB6Y,2212,چارتری,IST,"7,500,000"
20:20,6,Meraj,چهارشنبه 01 شهریور,IKA,Y,4806,چارتری,IST,"7,500,000"
22:15,6,Meraj,چهارشنبه 01 شهریور,IKA,321Y,4806,چارتری,IST,"7,500,000"
11:05,5,Meraj,چهارشنبه 01 شهریور,IKA,AB6C,4804,با ضمانت-بیزنس-چارتری,IST,"7,595,300"
22:45,9,Qeshm,چهارشنبه 01 شهریور,IKA,Y,2214,با ضمانت-چارتری,IST,"7,595,300"
22:45,9,Qeshm,چهارشنبه 01 شهریور,IKA,Y,2214,با ضمانت-چارتری,IST,"7,595,300"
12:15,5,Mahan,سه شنبه 31 مرداد,IKA,Y,117,با ضمانت-چارتری,IST,"6,832,800"
12:15,5,Mahan,سه شنبه 31 مرداد,IKA,Y,117,چارتری,IST,"6,900,000"
22:30,8,Iranair,سه شنبه 31 مرداد,IKA,AB6Y,768,با ضمانت-چارتری,IST,"6,911,200"
22:45,5,Qeshm,سه شنبه 31 مرداد,IKA,Y,2214,با ضمانت-چارتری,IST,"6,933,400"
22:45,5,Qeshm,سه شنبه 31 مرداد,IKA,Y,2214,با ضمانت-چارتری,IST,"6,933,400"
22:45,5,Qeshm,سه شنبه 31 مرداد,IKA,AB6Y,2214,با ضمانت-چارتری,IST,"6,933,400"
20:20,6,Meraj,سه شنبه 31 مرداد,IKA,Y,4806,با ضمانت-چارتری,IST,"7,056,100"
12:45,5,Qeshm,سه شنبه 31 مرداد,IKA,Y,2212,با ضمانت-چارتری,IST,"7,122,500"
12:45,5,Qeshm,سه شنبه 31 مرداد,IKA,AB6Y,2212,با ضمانت-چارتری,IST,"7,122,500"
22:45,5,Qeshm,سه شنبه 31 مرداد,IKA,AB6Y,2214,چارتری,IST,"7,150,000"
12:40,5,Iranair,دوشنبه 30 مرداد,IKA,Y,718,با ضمانت-چارتری,IST,"6,555,100"
12:40,5,Iranair,دوشنبه 30 مرداد,IKA,310Y,718,با ضمانت-چارتری,IST,"6,555,100"
10:55,1,Mahan,دوشنبه 30 مرداد,IKA,Y,113,با ضمانت-چارتری,IST,"6,635,600"
10:55,1,Mahan,دوشنبه 30 مرداد,IKA,Y,113,چارتری,IST,"6,700,000"
12:40,5,Iranair,دوشنبه 30 مرداد,IKA,Y,718,چارتری,IST,"6,900,000"
12:45,5,Qeshm,دوشنبه 30 مرداد,IKA,AB6Y,2212,چارتری,IST,"6,900,000"
22:30,8,Iranair,دوشنبه 30 مرداد,IKA,AB6Y,768,با ضمانت-چارتری,IST,"6,911,200"
12:15,6,Mahan,دوشنبه 30 مرداد,IKA,Y,117,با ضمانت-چارتری,IST,"6,931,300"
12:15,6,Mahan,دوشنبه 30 مرداد,IKA,Y,117,چارتری,IST,"7,000,000"
20:20,6,Meraj,دوشنبه 30 مرداد,IKA,Y,4806,با ضمانت-چارتری,IST,"7,056,100"
11:05,5,Meraj,جمعه 27 مرداد,IKA,AB6Y,4804,با ضمانت-چارتری,IST,"7,027,900"
11:05,5,Meraj,جمعه 27 مرداد,IKA,Y,4804,چارتری,IST,"7,095,120"
11:05,5,Meraj,جمعه 27 مرداد,IKA,AB6Y,4804,چارتری,IST,"7,117,120"
12:45,5,Qeshm,جمعه 27 مرداد,IKA,AB6Y,2212,با ضمانت-چارتری,IST,"7,122,500"
12:45,5,Qeshm,جمعه 27 مرداد,IKA,Y,2212,با ضمانت-چارتری,IST,"7,122,500"
12:45,5,Qeshm,جمعه 27 مرداد,IKA,Y,2212,با ضمانت-چارتری,IST,"7,122,500"
12:45,5,Qeshm,جمعه 27 مرداد,IKA,AB6Y,2212,چارتری,IST,"7,150,000"
12:45,5,Qeshm,جمعه 27 مرداد,IKA,Y,2212,چارتری,IST,"7,191,000"
12:45,5,Qeshm,جمعه 27 مرداد,IKA,W,2212,چارتری,IST,"7,191,000"
12:45,5,Qeshm,جمعه 27 مرداد,IKA,AB6W,2212,چارتری,IST,"7,500,000"
11:05,5,Meraj,پنج شنبه 26 مرداد,IKA,Y,4804,چارتری,IST,"6,649,090"
11:05,5,Meraj,پنج شنبه 26 مرداد,IKA,AB6Y,4804,با ضمانت-چارتری,IST,"6,649,700"
11:05,5,Meraj,پنج شنبه 26 مرداد,IKA,Y,4804,چارتری,IST,"6,711,600"
09:00,5,ATA,پنج شنبه 26 مرداد,IKA,AirbusY,6620,با ضمانت-چارتری,IST,"6,720,100"
11:05,5,Meraj,پنج شنبه 26 مرداد,IKA,AB6Y,4804,چارتری,IST,"6,733,600"
12:45,5,Qeshm,پنج شنبه 26 مرداد,IKA,W,2212,چارتری,IST,"6,744,077"
12:45,5,Qeshm,پنج شنبه 26 مرداد,IKA,Y,2212,چارتری,IST,"6,744,077"
12:45,5,Qeshm,پنج شنبه 26 مرداد,IKA,Y,2212,با ضمانت-چارتری,IST,"6,744,200"
12:45,5,Qeshm,پنج شنبه 26 مرداد,IKA,AB6Y,2212,با ضمانت-چارتری,IST,"6,744,200"
12:45,5,Qeshm,پنج شنبه 26 مرداد,IKA,Y,2212,با ضمانت-چارتری,IST,"6,744,200"
11:05,5,Meraj,چهارشنبه 25 مرداد,IKA,AB6OK,4804,با ضمانت-چارتری,IST,"6,082,300"
12:40,5,Iranair,چهارشنبه 25 مرداد,IKA,AirbusY,718,با ضمانت-چارتری,IST,"6,114,500"
12:40,5,Iranair,چهارشنبه 25 مرداد,IKA,AB6Q,718,با ضمانت-چارتری,IST,"6,114,500"
11:05,5,Meraj,چهارشنبه 25 مرداد,IKA,OK,4804,چارتری,IST,"6,136,320"
12:40,5,Iranair,چهارشنبه 25 مرداد,IKA,Q,718,چارتری,IST,"6,168,960"
12:45,5,Qeshm,چهارشنبه 25 مرداد,IKA,Y,2212,با ضمانت-چارتری,IST,"6,176,800"
12:45,5,Qeshm,چهارشنبه 25 مرداد,IKA,AB6Y,2212,با ضمانت-چارتری,IST,"6,176,800"
12:45,5,Qeshm,چهارشنبه 25 مرداد,IKA,Y,2212,با ضمانت-چارتری,IST,"6,176,800"
12:45,5,Qeshm,چهارشنبه 25 مرداد,IKA,AB6W,2212,چارتری,IST,"6,210,000"
12:40,5,Iranair,چهارشنبه 25 مرداد,IKA,AirbusY,718,چارتری,IST,"6,300,000"
21:10,6,Mahan,سه شنبه 10 مرداد,IKA,Y,115,چارتری,IST,"9,000,000"
11:25,موجود,Mahan,سه شنبه 10 مرداد,IKA,MMC-AB340Y_D,113,با ضمانت-سیستمی,IST,"10,520,400"
12:45,موجود,Mahan,سه شنبه 10 مرداد,IKA,MMC-AB340Y_D,117,با ضمانت-سیستمی,IST,"10,520,400"
21:40,موجود,Mahan,سه شنبه 10 مرداد,IKA,MMC-AB340Y_D,115,با ضمانت-سیستمی,IST,"10,520,400"
11:25,موجود,Mahan,سه شنبه 10 مرداد,IKA,MMC-AB340C_D,113,با ضمانت-سیستمی بیزنس,IST,"23,185,600"
12:45,موجود,Mahan,سه شنبه 10 مرداد,IKA,MMC-AB340C_D,117,با ضمانت-سیستمی بیزنس,IST,"23,185,600"
12:45,5,Qeshm,یکشنبه 29 مرداد,IKA,Y,2212,با ضمانت-چارتری,IST,"6,838,800"
20:20,6,Meraj,یکشنبه 29 مرداد,IKA,Y,4806,چارتری,IST,"6,900,000"
23:10,5,Iranair,یکشنبه 29 مرداد,IKA,AirbusY,718,چارتری,IST,"7,000,000"
22:45,5,Qeshm,یکشنبه 29 مرداد,IKA,Y,2214,با ضمانت-چارتری,IST,"7,122,500"
22:45,5,Qeshm,یکشنبه 29 مرداد,IKA,Y,2214,با ضمانت-چارتری,IST,"7,122,500"
22:45,5,Qeshm,یکشنبه 29 مرداد,IKA,AB6Y,2214,با ضمانت-چارتری,IST,"7,122,500"
23:15,6,ATA,یکشنبه 29 مرداد,IKA,AirbusY,6620,با ضمانت-چارتری,IST,"7,197,900"
12:45,5,Qeshm,یکشنبه 29 مرداد,IKA,Y,2212,چارتری,IST,"7,200,000"
23:10,5,Iranair,یکشنبه 29 مرداد,IKA,AB6Y,718,با ضمانت-چارتری,IST,"7,273,400"
22:15,6,Meraj,یکشنبه 29 مرداد,IKA,321Y,4806,چارتری,IST,"7,500,000"
10:55,5,Mahan,شنبه 28 مرداد,IKA,Airbus A310W,113,چارتری,IST,"6,516,500"
10:55,5,Mahan,شنبه 28 مرداد,IKA,Airbus A310W,113,چارتری,IST,"6,601,490"
10:55,5,Mahan,شنبه 28 مرداد,IKA,Y,113,با ضمانت-چارتری,IST,"6,635,600"
12:45,5,Qeshm,شنبه 28 مرداد,IKA,AB6W,2212,چارتری,IST,"6,680,000"
10:55,5,Mahan,شنبه 28 مرداد,IKA,Y,113,چارتری,IST,"6,700,000"
12:15,3,Mahan,شنبه 28 مرداد,IKA,Airbus A310W,117,چارتری,IST,"6,807,500"
12:15,3,Mahan,شنبه 28 مرداد,IKA,Airbus A310W,117,چارتری,IST,"6,895,400"
22:30,8,Iranair,شنبه 28 مرداد,IKA,AB6Y,768,با ضمانت-چارتری,IST,"6,911,200"
12:15,2,Mahan,شنبه 28 مرداد,IKA,Y,117,با ضمانت-چارتری,IST,"6,931,300"
22:45,5,Qeshm,شنبه 28 مرداد,IKA,Y,2214,با ضمانت-چارتری,IST,"6,933,400"
21:10,6,Mahan,جمعه 03 شهریور,IKA,Y,115,چارتری,IST,"9,500,000"
20:20,6,Meraj,جمعه 03 شهریور,IKA,321C,4806,بیزنس-چارتری,IST,"9,900,000"
11:25,موجود,Mahan,جمعه 03 شهریور,IKA,MMC-AB340Y_D,113,با ضمانت-سیستمی,IST,"10,520,400"
12:45,موجود,Mahan,جمعه 03 شهریور,IKA,MMC-AB340Y_D,117,با ضمانت-سیستمی,IST,"10,520,400"
21:40,موجود,Mahan,جمعه 03 شهریور,IKA,MMC-AB340Y_D,115,با ضمانت-سیستمی,IST,"10,520,400"
11:25,موجود,Mahan,جمعه 03 شهریور,IKA,MMC-AB340C_D,113,با ضمانت-سیستمی بیزنس,IST,"18,005,800"
12:45,موجود,Mahan,جمعه 03 شهریور,IKA,MMC-AB340C_D,117,با ضمانت-سیستمی بیزنس,IST,"18,005,800"
21:40,موجود,Mahan,جمعه 03 شهریور,IKA,MMC-AB340C_D,115,با ضمانت-سیستمی بیزنس,IST,"18,005,800"
12:40,5,Iranair,پنج شنبه 02 شهریور,IKA,310W,718,چارتری,IST,"9,000,000"
12:40,5,Iranair,پنج شنبه 02 شهریور,IKA,310Y,718,چارتری,IST,"9,000,000"
22:15,5,Meraj,پنج شنبه 02 شهریور,IKA,321C,4806,بیزنس-چارتری,IST,"9,900,000"
00:00,موجود,Mahan,پنج شنبه 02 شهریور,IKA,MMC-AB340Y_D,121,با ضمانت-سیستمی,IST,"10,520,400"
11:25,1,Mahan,پنج شنبه 02 شهریور,IKA,MMD-AB340Y_D,113,با ضمانت-سیستمی,IST,"10,520,400"
12:45,موجود,Mahan,پنج شنبه 02 شهریور,IKA,MMC-AB340Y_D,117,با ضمانت-سیستمی,IST,"10,520,400"
21:40,موجود,Mahan,پنج شنبه 02 شهریور,IKA,MMC-AB340Y_D,115,با ضمانت-سیستمی,IST,"10,520,400"
00:00,موجود,Mahan,پنج شنبه 02 شهریور,IKA,MMC-AB340C_D,121,با ضمانت-سیستمی بیزنس,IST,"18,005,800"
11:25,موجود,Mahan,پنج شنبه 02 شهریور,IKA,MMD-AB340C_D,113,با ضمانت-سیستمی بیزنس,IST,"18,005,800"
12:45,موجود,Mahan,پنج شنبه 02 شهریور,IKA,MMC-AB340C_D,117,با ضمانت-سیستمی بیزنس,IST,"18,005,800"
22:45,9,Qeshm,چهارشنبه 01 شهریور,IKA,AB6Y,2214,با ضمانت-چارتری,IST,"7,595,300"
23:15,5,ATA,چهارشنبه 01 شهریور,IKA,AirbusY,6620,با ضمانت-چارتری,IST,"7,675,800"
22:45,9,Qeshm,چهارشنبه 01 شهریور,IKA,AB6Y,2214,چارتری,IST,"8,000,000"
22:45,9,Qeshm,چهارشنبه 01 شهریور,IKA,AB6W,2214,چارتری,IST,"8,000,000"
23:15,5,ATA,چهارشنبه 01 شهریور,IKA,AirbusY,6620,چارتری,IST,"8,000,000"
23:30,4,Mahan,چهارشنبه 01 شهریور,IKA,Airbus A310W,121,چارتری,IST,"8,266,980"
23:30,1,Mahan,چهارشنبه 01 شهریور,IKA,Y,121,با ضمانت-چارتری,IST,"8,311,600"
23:30,1,Mahan,چهارشنبه 01 شهریور,IKA,Y,121,چارتری,IST,"8,400,000"
21:10,4,Mahan,چهارشنبه 01 شهریور,IKA,Y,115,با ضمانت-چارتری,IST,"8,410,200"
21:10,4,Mahan,چهارشنبه 01 شهریور,IKA,Y,115,چارتری,IST,"8,500,000"
23:15,6,ATA,سه شنبه 31 مرداد,IKA,AirbusY,6620,با ضمانت-چارتری,IST,"7,197,900"
20:20,6,Meraj,سه شنبه 31 مرداد,IKA,Y,4806,چارتری,IST,"7,200,000"
22:45,5,Qeshm,سه شنبه 31 مرداد,IKA,Y,2214,چارتری,IST,"7,300,000"
22:45,5,Qeshm,سه شنبه 31 مرداد,IKA,Y,2214,چارتری,IST,"7,300,000"
12:45,5,Qeshm,سه شنبه 31 مرداد,IKA,Y,2212,چارتری,IST,"7,500,000"
13:55,7,Airtour,سه شنبه 31 مرداد,IKA,A310Y,9703,با ضمانت-سیستمی,IST,"7,500,000"
22:15,6,Meraj,سه شنبه 31 مرداد,IKA,321Y,4806,چارتری,IST,"7,500,000"
23:00,5,ATA,سه شنبه 31 مرداد,IKA,320Y,6620,چارتری,IST,"7,500,000"
23:15,6,ATA,سه شنبه 31 مرداد,IKA,AirbusY,6620,چارتری,IST,"7,500,000"
12:40,5,Iranair,سه شنبه 31 مرداد,IKA,Y,718,با ضمانت-چارتری,IST,"7,595,300"
22:45,5,Qeshm,دوشنبه 30 مرداد,IKA,Y,2214,با ضمانت-چارتری,IST,"7,122,500"
22:45,5,Qeshm,دوشنبه 30 مرداد,IKA,AB6Y,2214,با ضمانت-چارتری,IST,"7,122,500"
22:45,5,Qeshm,دوشنبه 30 مرداد,IKA,Y,2214,با ضمانت-چارتری,IST,"7,122,500"
23:15,6,ATA,دوشنبه 30 مرداد,IKA,AirbusY,6620,با ضمانت-چارتری,IST,"7,197,900"
20:20,6,Meraj,دوشنبه 30 مرداد,IKA,Y,4806,چارتری,IST,"7,200,000"
22:45,5,Qeshm,دوشنبه 30 مرداد,IKA,Y,2214,چارتری,IST,"7,500,000"
22:45,5,Qeshm,دوشنبه 30 مرداد,IKA,Y,2214,چارتری,IST,"7,500,000"
23:00,5,ATA,دوشنبه 30 مرداد,IKA,320Y,6620,چارتری,IST,"7,500,000"
23:15,6,ATA,دوشنبه 30 مرداد,IKA,AirbusY,6620,چارتری,IST,"7,500,000"
22:15,6,Meraj,دوشنبه 30 مرداد,IKA,321Y,4806,چارتری,IST,"7,800,000"
11:05,5,Meraj,سه شنبه 24 مرداد,IKA,AB6OK,4804,با ضمانت-چارتری,IST,"6,082,300"
11:05,5,Meraj,سه شنبه 24 مرداد,IKA,AB6OK,4804,چارتری,IST,"6,158,320"
12:45,5,Qeshm,سه شنبه 24 مرداد,IKA,AB6Y,2212,با ضمانت-چارتری,IST,"6,176,800"
12:45,5,Qeshm,سه شنبه 24 مرداد,IKA,Y,2212,با ضمانت-چارتری,IST,"6,176,800"
12:45,5,Qeshm,سه شنبه 24 مرداد,IKA,Y,2212,با ضمانت-چارتری,IST,"6,176,800"
12:45,5,Qeshm,سه شنبه 24 مرداد,IKA,AB6W,2212,چارتری,IST,"6,210,000"
10:55,2,Mahan,سه شنبه 24 مرداد,IKA,Airbus A310W,113,چارتری,IST,"6,322,500"
10:55,3,Mahan,سه شنبه 24 مرداد,IKA,Y,113,با ضمانت-چارتری,IST,"6,438,400"
10:55,3,Mahan,سه شنبه 24 مرداد,IKA,Y,113,چارتری,IST,"6,500,000"
12:45,5,Qeshm,سه شنبه 24 مرداد,IKA,AB6W,2212,چارتری,IST,"6,500,000"
11:05,5,Meraj,دوشنبه 23 مرداد,IKA,AB6Y,4804,با ضمانت-چارتری,IST,"5,893,100"
11:05,5,Meraj,دوشنبه 23 مرداد,IKA,Y,4804,چارتری,IST,"6,174,155"
14:30,7,Airtour,دوشنبه 23 مرداد,IKA,A310Y,9703,با ضمانت-سیستمی,IST,"6,200,000"
11:05,5,Meraj,دوشنبه 23 مرداد,IKA,Y,4804,چارتری,IST,"6,232,200"
11:05,5,Meraj,دوشنبه 23 مرداد,IKA,AB6Y,4804,چارتری,IST,"6,254,200"
12:45,5,Qeshm,دوشنبه 23 مرداد,IKA,W,2212,چارتری,IST,"6,364,129"
12:45,5,Qeshm,دوشنبه 23 مرداد,IKA,Y,2212,با ضمانت-چارتری,IST,"6,366,000"
12:45,5,Qeshm,دوشنبه 23 مرداد,IKA,AB6Y,2212,با ضمانت-چارتری,IST,"6,366,000"
12:45,5,Qeshm,دوشنبه 23 مرداد,IKA,Y,2212,با ضمانت-چارتری,IST,"6,366,000"
12:15,9,Mahan,دوشنبه 23 مرداد,IKA,P,117,چارتری,IST,"6,377,100"
10:55,5,Mahan,دوشنبه 20 شهریور,IKA,Y,113,با ضمانت-چارتری,IST,"8,903,100"
10:55,5,Mahan,دوشنبه 20 شهریور,IKA,Y,113,چارتری,IST,"9,000,000"
12:45,9,Qeshm,دوشنبه 20 شهریور,IKA,AB6Y,2212,با ضمانت-چارتری,IST,"9,013,800"
12:45,9,Qeshm,دوشنبه 20 شهریور,IKA,Y,2212,با ضمانت-چارتری,IST,"9,013,800"
12:45,9,Qeshm,دوشنبه 20 شهریور,IKA,AB6Y,2212,چارتری,IST,"9,030,000"
12:15,5,Mahan,دوشنبه 20 شهریور,IKA,Airbus A310W,117,چارتری,IST,"9,232,500"
12:45,9,Qeshm,دوشنبه 20 شهریور,IKA,Y,2212,با ضمانت-چارتری,IST,"9,297,500"
20:20,6,Meraj,دوشنبه 20 شهریور,IKA,Y,4806,با ضمانت-چارتری,IST,"9,300,500"
12:15,5,Mahan,دوشنبه 20 شهریور,IKA,Airbus A310W,117,چارتری,IST,"9,344,650"
12:15,5,Mahan,دوشنبه 20 شهریور,IKA,Y,117,با ضمانت-چارتری,IST,"9,396,000"
12:45,5,Qeshm,جمعه 27 مرداد,IKA,AB6Y,2212,چارتری,IST,"7,500,000"
12:40,5,Iranair,جمعه 27 مرداد,IKA,Y,718,چارتری,IST,"7,505,000"
20:20,5,Meraj,جمعه 27 مرداد,IKA,Y,4806,با ضمانت-چارتری,IST,"7,544,000"
12:40,5,Iranair,جمعه 27 مرداد,IKA,Y,718,با ضمانت-چارتری,IST,"7,595,300"
12:40,5,Iranair,جمعه 27 مرداد,IKA,Y,718,با ضمانت-چارتری,IST,"7,595,300"
