arrival_city_name_persian,national_arrival_code,departure_city_name_persian,national_departure_code,departure_date,departure_date_YMD_format,departure_time,arrival_time,capacity,company_name,flying_class,flying_number,flying_type,ticket_price_T
ایروان,EVN,تهران (امام خمینی),IKA,چهارشنبه 05 مهر,1402/07/05,15:30,17:30,6.0,Armenia,بوئینگ 737TT,60222,با ضمانت-چارتری,"7,907,200"
ایروان,EVN,تهران (امام خمینی),IKA,چهارشنبه 05 مهر,1402/07/05,15:30,17:30,6.0,Armenia,بوئینگ 737T,222,با ضمانت-چارتری,"7,513,000"
ایروان,EVN,تهران (امام خمینی),IKA,چهارشنبه 05 مهر,1402/07/05,15:30,17:30,6.0,Armenia,بوئینگ 737YY,222,با ضمانت-چارتری,"11,513,700"
ایروان,EVN,تهران (امام خمینی),IKA,چهارشنبه 05 مهر,1402/07/05,15:30,17:30,6.0,Armenia,بوئینگ 737Y,60222,با ضمانت-چارتری,"10,935,400"
ایروان,EVN,تهران (امام خمینی),IKA,چهارشنبه 05 مهر,1402/07/05,15:30,17:30,6.0,Armenia,بوئینگ 737Y,222,با ضمانت-چارتری,"10,935,400"
ایروان,EVN,تهران (امام خمینی),IKA,چهارشنبه 05 مهر,1402/07/05,15:30,17:30,6.0,Armenia,بوئینگ 737KK,60222,با ضمانت-چارتری,"8,933,300"
ایروان,EVN,تهران (امام خمینی),IKA,چهارشنبه 05 مهر,1402/07/05,15:30,17:30,6.0,Armenia,بوئینگ 737KK,222,با ضمانت-چارتری,"8,933,300"
ایروان,EVN,تهران (امام خمینی),IKA,چهارشنبه 05 مهر,1402/07/05,15:30,17:30,6.0,Armenia,بوئینگ 737K,60222,با ضمانت-چارتری,"8,484,800"
ایروان,EVN,تهران (امام خمینی),IKA,چهارشنبه 05 مهر,1402/07/05,15:30,17:30,6.0,Armenia,بوئینگ 737K,222,با ضمانت-چارتری,"8,484,800"
ایروان,EVN,تهران (امام خمینی),IKA,چهارشنبه 05 مهر,1402/07/05,15:30,17:30,6.0,Armenia,بوئینگ 737YY,60222,با ضمانت-چارتری,"11,513,700"
ایروان,EVN,تهران (امام خمینی),IKA,چهارشنبه 05 مهر,1402/07/05,15:30,,6.0,Armenia,بوئینگ 737N,222,چارتری,"7,018,200"
ایروان,EVN,تهران (امام خمینی),IKA,چهارشنبه 05 مهر,1402/07/05,15:30,,6.0,Armenia,بوئینگ 737N,60222,چارتری,"7,018,200"
ایروان,EVN,تهران (امام خمینی),IKA,چهارشنبه 05 مهر,1402/07/05,15:30,,6.0,Armenia,بوئینگ 737T,60222,چارتری,"7,438,200"
ایروان,EVN,تهران (امام خمینی),IKA,چهارشنبه 05 مهر,1402/07/05,15:30,,6.0,Armenia,بوئینگ 737R,222,چارتری,"7,858,200"
ایروان,EVN,تهران (امام خمینی),IKA,چهارشنبه 05 مهر,1402/07/05,15:30,,6.0,Armenia,بوئینگ 737K,222,چارتری,"8,404,200"
ایروان,EVN,تهران (امام خمینی),IKA,چهارشنبه 05 مهر,1402/07/05,15:30,,6.0,Armenia,بوئینگ 737Y,222,چارتری,"10,840,200"
استانبول,IST,تهران (امام خمینی),IKA,چهارشنبه 05 مهر,1402/07/05,16:45,,5.0,Mahan,Airbus A310W,114,چارتری,"9,042,500"
مشهد,MHD,دبی,DXB,چهارشنبه 05 مهر,1402/07/05,16:55,18:40,7.0,DUBAI,B737-800Y,251,با ضمانت-چارتری,"9,587,200"
مسقط,MCT,تهران (امام خمینی),IKA,چهارشنبه 05 مهر,1402/07/05,16:55,,5.0,Salam,321Y,546,چارتری,"6,500,000"
مشهد,MHD,دبی,DXB,چهارشنبه 05 مهر,1402/07/05,16:55,,7.0,DUBAI,B737-800Y,251,چارتری,"9,500,000"
تهران (امام خمینی),IKA,نجف,NJF,چهارشنبه 05 مهر,1402/07/05,17:35,19:10,6.0,Iranair,AB3Y,5318,با ضمانت-چارتری,"6,066,200"
تهران,THR,شیراز,SYZ,چهارشنبه 05 مهر,1402/07/05,17:35,,,Iranair,F-100Y,427,با ضمانت-سیستمی,"1,325,500"
استانبول,IST,تهران (امام خمینی),IKA,چهارشنبه 05 مهر,1402/07/05,18:20,,5.0,Iranair,A300B4-605RV,769,با ضمانت-سیستمی,"8,757,500"
استانبول,IST,تهران (امام خمینی),IKA,چهارشنبه 05 مهر,1402/07/05,18:45,,9.0,Qeshm,Y,2215,چارتری,"8,000,000"
استانبول,IST,تهران (امام خمینی),IKA,چهارشنبه 05 مهر,1402/07/05,18:45,,9.0,Qeshm,AB6W,2215,چارتری,"10,000,000"
مسقط,MCT,شیراز,SYZ,چهارشنبه 05 مهر,1402/07/05,18:55,,5.0,Salam,320Y,554,چارتری,"4,700,000"
استانبول,IST,تهران (امام خمینی),IKA,چهارشنبه 05 مهر,1402/07/05,19:00,,5.0,Mahan,Airbus A310W,120,چارتری,"8,092,500"
استانبول,IST,تهران (امام خمینی),IKA,چهارشنبه 05 مهر,1402/07/05,19:00,,5.0,Mahan,Y,120,چارتری,"8,500,000"
تهران (امام خمینی),IKA,آنتالیا,AYT,چهارشنبه 05 مهر,1402/07/05,19:00,,6.0,ماوی گوک,BoeingY,5381,چارتری,"19,990,000"
استانبول,IST,تهران (امام خمینی),IKA,چهارشنبه 05 مهر,1402/07/05,19:30,22:00,7.0,Airtour,A310Y,9702,با ضمانت-چارتری,"7,072,200"
استانبول,IST,تهران (امام خمینی),IKA,چهارشنبه 05 مهر,1402/07/05,19:30,22:30,7.0,Airtour,A310Y,9702,با ضمانت-سیستمی,"6,000,000"
دبی,DXB,مشهد,MHD,چهارشنبه 05 مهر,1402/07/05,19:40,,8.0,DUBAI,B737-800Y,252,چارتری,"8,000,000"
استانبول,IST,تبریز,TBZ,چهارشنبه 05 مهر,1402/07/05,20:10,21:40,9.0,ATA,M82Y,6601,با ضمانت-چارتری,"7,072,200"
استانبول,IST,تبریز,TBZ,چهارشنبه 05 مهر,1402/07/05,20:10,,9.0,ATA,Y,6601,چارتری,"6,719,825"
استانبول,IST,تبریز,TBZ,چهارشنبه 05 مهر,1402/07/05,20:10,,9.0,ATA,M82Y,6601,چارتری,"7,000,000"
تهران (امام خمینی),IKA,استانبول,IST,چهارشنبه 05 مهر,1402/07/05,22:45,02:15,9.0,Qeshm,AB6Y,2214,با ضمانت-چارتری,"8,078,200"
تهران (امام خمینی),IKA,استانبول,IST,چهارشنبه 05 مهر,1402/07/05,22:45,,9.0,Qeshm,AB6Y,2214,چارتری,"8,000,000"
تهران (امام خمینی),IKA,استانبول,IST,چهارشنبه 05 مهر,1402/07/05,22:45,,5.0,Qeshm,AB6W,2214,چارتری,"8,000,000"
تهران (امام خمینی),IKA,استانبول (صابیها),SAW,چهارشنبه 05 مهر,1402/07/05,23:10,02:40,9.0,Pegasus, 321Y,512,با ضمانت-چارتری,"7,575,200"
تهران (امام خمینی),IKA,استانبول,IST,چهارشنبه 05 مهر,1402/07/05,23:30,,5.0,Mahan,Y,121,چارتری,"10,000,000"
مشهد,MHD,استانبول,IST,چهارشنبه 05 مهر,1402/07/05,23:40,03:35,9.0,Airtour,A310Y,9734,با ضمانت-سیستمی,"9,500,000"
مشهد,MHD,استانبول,IST,چهارشنبه 05 مهر,1402/07/05,23:40,04:05,9.0,Airtour,A310Y,9734,با ضمانت-چارتری,"10,593,200"
تبریز,TBZ,استانبول (صابیها),SAW,چهارشنبه 05 مهر,1402/07/05,23:55,02:45,9.0,Pegasus, 321Y,508,با ضمانت-چارتری,"7,474,600"
تهران (امام خمینی),IKA,استانبول (صابیها),SAW,چهارشنبه 05 مهر,1402/07/05,23:55,03:25,9.0,Pegasus, 321Y,514,با ضمانت-چارتری,"8,078,200"
بدروم,BJV,تهران (امام خمینی),IKA,پنج‌شنبه 06 مهر,1402/07/06,00:15,03:15,4.0,Airtour,A310J,9712,با ضمانت-سیستمی بیزنس,"15,000,000"
بدروم,BJV,تهران (امام خمینی),IKA,پنج‌شنبه 06 مهر,1402/07/06,00:15,03:15,7.0,Airtour,A310Y,9712,با ضمانت-سیستمی,"9,500,000"
دنیزلی,DNZ,تهران (امام خمینی),IKA,پنج‌شنبه 06 مهر,1402/07/06,01:00,02:30,8.0,Airtour,A310Y,9726,با ضمانت-چارتری,"6,066,200"
دنیزلی,DNZ,تهران (امام خمینی),IKA,پنج‌شنبه 06 مهر,1402/07/06,01:00,03:00,8.0,Airtour,A310Y,9726,با ضمانت-سیستمی,"6,000,000"
تبریز,TBZ,استانبول,IST,پنج‌شنبه 06 مهر,1402/07/06,02:55,,4.0,Turkish,Boeing737Y,882,چارتری,"7,070,000"
استانبول (صابیها),SAW,تهران (امام خمینی),IKA,پنج‌شنبه 06 مهر,1402/07/06,03:45,,,Pegasus,T,513,چارتری,"6,993,840"
استانبول (صابیها),SAW,تبریز,TBZ,پنج‌شنبه 06 مهر,1402/07/06,04:05,06:20,8.0,Pegasus,320Y,509,با ضمانت-چارتری,"6,166,800"
تهران (امام خمینی),IKA,بدروم,BJV,پنج‌شنبه 06 مهر,1402/07/06,04:30,08:15,4.0,Airtour,A310J,9713,با ضمانت-سیستمی بیزنس,"15,000,000"
تهران (امام خمینی),IKA,بدروم,BJV,پنج‌شنبه 06 مهر,1402/07/06,04:30,08:15,7.0,Airtour,A310Y,9713,با ضمانت-سیستمی,"9,000,000"
تهران (امام خمینی),IKA,دنیزلی,DNZ,پنج‌شنبه 06 مهر,1402/07/06,05:15,09:15,8.0,Airtour,A310Y,9727,با ضمانت-سیستمی,"6,500,000"
تهران (امام خمینی),IKA,دنیزلی,DNZ,پنج‌شنبه 06 مهر,1402/07/06,05:15,09:45,8.0,Airtour,A310Y,9727,با ضمانت-چارتری,"7,575,200"
استانبول,IST,تهران (امام خمینی),IKA,پنج‌شنبه 06 مهر,1402/07/06,06:00,09:25,,Mahan,MMC-AB340C_D,112,با ضمانت-سیستمی بیزنس,"19,084,600"
استانبول,IST,تهران (امام خمینی),IKA,پنج‌شنبه 06 مهر,1402/07/06,06:00,09:25,1.0,Mahan,MMC-AB340Y_D,112,با ضمانت-سیستمی,"7,661,600"
استانبول,IST,تهران (امام خمینی),IKA,پنج‌شنبه 06 مهر,1402/07/06,06:00,,5.0,Mahan,Airbus A310W,112,چارتری,"9,517,500"
استانبول,IST,تهران (امام خمینی),IKA,پنج‌شنبه 06 مهر,1402/07/06,06:00,,5.0,Mahan,Airbus A310W,112,چارتری,"9,632,500"
استانبول,IST,تهران (امام خمینی),IKA,پنج‌شنبه 06 مهر,1402/07/06,06:00,,5.0,Mahan,Y,112,چارتری,"10,000,000"
استانبول,IST,تبریز,TBZ,پنج‌شنبه 06 مهر,1402/07/06,06:55,09:11,5.0,Turkish,737Y,883,با ضمانت-چارتری,"10,080,100"
استانبول,IST,تبریز,TBZ,پنج‌شنبه 06 مهر,1402/07/06,06:55,,4.0,Turkish,Boeing737Y,883,چارتری,"9,500,000"
مسکو (ونوکووا),VKO,تهران (امام خمینی),IKA,پنج‌شنبه 06 مهر,1402/07/06,07:00,,5.0,Meraj,Y,4879,چارتری,"15,990,000"
استانبول,IST,تهران (امام خمینی),IKA,پنج‌شنبه 06 مهر,1402/07/06,07:50,11:15,,Mahan,MMC-AB340C_D,116,با ضمانت-سیستمی بیزنس,"19,084,600"
استانبول,IST,تهران (امام خمینی),IKA,پنج‌شنبه 06 مهر,1402/07/06,07:50,11:15,1.0,Mahan,MMC-AB340Y_D,116,با ضمانت-سیستمی,"7,661,600"
استانبول,IST,تهران (امام خمینی),IKA,پنج‌شنبه 06 مهر,1402/07/06,07:50,,5.0,Mahan,Airbus A310W,116,چارتری,"9,422,500"
تهران,THR,مشهد,MHD,پنج‌شنبه 06 مهر,1402/07/06,08:00,,,Iranair,A319-100J,463,با ضمانت-سیستمی بیزنس,"2,098,000"
تهران,THR,مشهد,MHD,پنج‌شنبه 06 مهر,1402/07/06,08:00,,,Iranair,A319-100Y,463,با ضمانت-سیستمی,"1,314,500"
استانبول,IST,تهران (امام خمینی),IKA,پنج‌شنبه 06 مهر,1402/07/06,08:45,,9.0,Qeshm,AB6Y,2213,چارتری,"8,000,000"
استانبول,IST,تهران (امام خمینی),IKA,پنج‌شنبه 06 مهر,1402/07/06,08:45,,5.0,Qeshm,Y,2213,چارتری,"10,000,000"
استانبول,IST,مشهد,MHD,پنج‌شنبه 06 مهر,1402/07/06,09:00,11:45,9.0,Airtour,A310Y,9735,با ضمانت-چارتری,"7,575,200"
استانبول,IST,مشهد,MHD,پنج‌شنبه 06 مهر,1402/07/06,09:00,12:15,9.0,Airtour,A310Y,9735,با ضمانت-سیستمی,"7,500,000"
تهران (امام خمینی),IKA,استانبول,IST,پنج‌شنبه 06 مهر,1402/07/06,10:55,,5.0,Mahan,Y,113,چارتری,"7,500,000"
تهران (امام خمینی),IKA,مسکو (ونوکووا),VKO,پنج‌شنبه 06 مهر,1402/07/06,11:00,,5.0,Meraj,Y,4878,چارتری,"15,990,000"
تهران (امام خمینی),IKA,استانبول,IST,پنج‌شنبه 06 مهر,1402/07/06,12:15,,4.0,Mahan,Y,117,چارتری,"7,700,000"
استانبول,IST,تهران (امام خمینی),IKA,پنج‌شنبه 06 مهر,1402/07/06,12:30,15:00,8.0,Airtour,A310Y,9702,با ضمانت-چارتری,"6,066,200"
استانبول,IST,تهران (امام خمینی),IKA,پنج‌شنبه 06 مهر,1402/07/06,12:30,15:30,7.0,Airtour,A310Y,9702,با ضمانت-سیستمی,"6,000,000"
تهران (امام خمینی),IKA,مسقط,MCT,پنج‌شنبه 06 مهر,1402/07/06,12:30,,5.0,Salam,321Y,545,چارتری,"6,500,000"
تهران (امام خمینی),IKA,استانبول,IST,پنج‌شنبه 06 مهر,1402/07/06,12:45,,9.0,Qeshm,AB6W,2212,چارتری,"8,000,000"
تهران (امام خمینی),IKA,استانبول,IST,پنج‌شنبه 06 مهر,1402/07/06,12:45,,9.0,Qeshm,Y,2212,چارتری,"10,000,000"
تهران (امام خمینی),IKA,استانبول,IST,پنج‌شنبه 06 مهر,1402/07/06,12:45,,9.0,Qeshm,AB6Y,2212,با ضمانت-چارتری,"8,078,200"
تهران,THR,شیراز,SYZ,پنج‌شنبه 06 مهر,1402/07/06,12:55,,,Iranair,F-100Y,425,با ضمانت-سیستمی,"1,325,500"
تهران (امام خمینی),IKA,استانبول,IST,پنج‌شنبه 06 مهر,1402/07/06,13:55,17:40,7.0,Airtour,A310Y,9703,با ضمانت-سیستمی,"7,500,000"
تهران (امام خمینی),IKA,استانبول,IST,پنج‌شنبه 06 مهر,1402/07/06,13:55,,7.0,Airtour,A310Y,9703,با ضمانت-چارتری,"8,581,200"
شیراز,SYZ,مسقط,MCT,پنج‌شنبه 06 مهر,1402/07/06,14:00,15:00,5.0,Salam,321Y,555,با ضمانت-چارتری,"4,959,600"
ایروان,EVN,تهران (امام خمینی),IKA,پنج‌شنبه 06 مهر,1402/07/06,14:00,15:36,4.0,Qeshm,320C,2251,با ضمانت-بیزنس-چارتری,"8,581,200"
ایروان,EVN,تهران (امام خمینی),IKA,پنج‌شنبه 06 مهر,1402/07/06,14:00,15:36,6.0,Qeshm,320Y,2251,با ضمانت-چارتری,"7,072,200"
ایروان,EVN,تهران (امام خمینی),IKA,پنج‌شنبه 06 مهر,1402/07/06,14:00,,6.0,Qeshm,320Y,2251,چارتری,"7,000,000"
ایروان,EVN,تهران (امام خمینی),IKA,پنج‌شنبه 06 مهر,1402/07/06,14:00,,4.0,Qeshm,320C,2251,بیزنس-چارتری,"8,500,000"
شیراز,SYZ,مسقط,MCT,پنج‌شنبه 06 مهر,1402/07/06,14:00,,5.0,Salam,321Y,555,چارتری,"4,690,000"
شیراز,SYZ,مسقط,MCT,پنج‌شنبه 06 مهر,1402/07/06,14:00,,9.0,Salam,320Y,555,چارتری,"8,200,000"
تهران,THR,مشهد,MHD,پنج‌شنبه 06 مهر,1402/07/06,14:45,,6.0,Iranair,A320-200J,261,با ضمانت-سیستمی بیزنس,"2,098,000"
مسقط,MCT,تهران (امام خمینی),IKA,پنج‌شنبه 06 مهر,1402/07/06,15:25,,5.0,Salam,321Y,546,چارتری,"6,500,000"
مسقط,MCT,شیراز,SYZ,پنج‌شنبه 06 مهر,1402/07/06,16:00,,5.0,Salam,321Y,556,چارتری,"4,700,000"
دبی,DXB,قشم,GSM,پنج‌شنبه 06 مهر,1402/07/06,16:30,17:55,9.0,Qeshm,100W,2200,با ضمانت-چارتری,"10,273,250"
دبی,DXB,قشم,GSM,پنج‌شنبه 06 مهر,1402/07/06,16:30,17:55,9.0,Qeshm,100S,2200,با ضمانت-چارتری,"8,062,610"
دبی,DXB,قشم,GSM,پنج‌شنبه 06 مهر,1402/07/06,16:30,17:55,9.0,Qeshm,100Y,2200,با ضمانت-چارتری,"7,536,210"
دبی,DXB,قشم,GSM,پنج‌شنبه 06 مهر,1402/07/06,16:30,17:55,9.0,Qeshm,100B,2200,با ضمانت-چارتری,"6,799,430"
دبی,DXB,قشم,GSM,پنج‌شنبه 06 مهر,1402/07/06,16:30,17:55,9.0,Qeshm,100H,2200,با ضمانت-چارتری,"6,077,140"
دبی,DXB,قشم,GSM,پنج‌شنبه 06 مهر,1402/07/06,16:30,17:55,9.0,Qeshm,100K,2200,با ضمانت-چارتری,"5,392,980"
دبی,DXB,قشم,GSM,پنج‌شنبه 06 مهر,1402/07/06,16:30,17:55,9.0,Qeshm,100L,2200,با ضمانت-چارتری,"4,813,960"
استانبول,IST,تهران (امام خمینی),IKA,پنج‌شنبه 06 مهر,1402/07/06,16:45,20:10,,Mahan,MMC-AB340C_D,114,با ضمانت-سیستمی بیزنس,"19,084,600"
استانبول,IST,تهران (امام خمینی),IKA,پنج‌شنبه 06 مهر,1402/07/06,16:45,20:10,,Mahan,MMC-AB340Y_D,114,با ضمانت-سیستمی,"7,661,600"
شیراز,SYZ,استانبول,IST,پنج‌شنبه 06 مهر,1402/07/06,16:45,21:00,9.0,Airtour,A310Y,9730,با ضمانت-سیستمی,"8,500,000"
شیراز,SYZ,استانبول,IST,پنج‌شنبه 06 مهر,1402/07/06,16:45,21:30,9.0,Airtour,A310Y,9730,با ضمانت-چارتری,"9,587,200"
استانبول,IST,تهران (امام خمینی),IKA,پنج‌شنبه 06 مهر,1402/07/06,16:45,,,Mahan,Y,114,چارتری,"7,150,800"
استانبول,IST,تهران (امام خمینی),IKA,پنج‌شنبه 06 مهر,1402/07/06,16:45,,5.0,Mahan,Airbus A310W,114,چارتری,"9,042,500"
مشهد,MHD,دبی,DXB,پنج‌شنبه 06 مهر,1402/07/06,16:55,18:40,8.0,DUBAI,B737-800Y,251,با ضمانت-چارتری,"9,587,200"
مشهد,MHD,دبی,DXB,پنج‌شنبه 06 مهر,1402/07/06,16:55,,8.0,DUBAI,B737-800Y,251,چارتری,"9,500,000"
تهران (امام خمینی),IKA,ایروان,EVN,پنج‌شنبه 06 مهر,1402/07/06,17:00,17:36,4.0,Qeshm,320C,2250,با ضمانت-بیزنس-چارتری,"9,084,200"
تهران (امام خمینی),IKA,ایروان,EVN,پنج‌شنبه 06 مهر,1402/07/06,17:00,17:36,6.0,Qeshm,320Y,2250,با ضمانت-چارتری,"7,575,200"
تهران (امام خمینی),IKA,ایروان,EVN,پنج‌شنبه 06 مهر,1402/07/06,17:00,,6.0,Qeshm,320Y,2250,چارتری,"7,500,000"
تهران (امام خمینی),IKA,ایروان,EVN,پنج‌شنبه 06 مهر,1402/07/06,17:00,,4.0,Qeshm,320C,2250,بیزنس-چارتری,"9,000,000"
مشهد,MHD,بغداد,BGW,پنج‌شنبه 06 مهر,1402/07/06,18:30,,5.0,Iraqi,B737 MAXY,161,چارتری,"7,269,000"
مشهد,MHD,بغداد,BGW,پنج‌شنبه 06 مهر,1402/07/06,18:30,,3.0,Iraqi,B737 MAXC,161,بیزنس-چارتری,"10,440,200"
استانبول,IST,تهران (امام خمینی),IKA,پنج‌شنبه 06 مهر,1402/07/06,18:45,,9.0,Qeshm,Y,2215,چارتری,"8,000,000"
استانبول,IST,تهران (امام خمینی),IKA,پنج‌شنبه 06 مهر,1402/07/06,18:45,,9.0,Qeshm,AB6W,2215,چارتری,"10,000,000"
قشم,GSM,دبی,DXB,پنج‌شنبه 06 مهر,1402/07/06,18:55,19:20,9.0,Qeshm,100W,2201,با ضمانت-چارتری,"14,477,130"
قشم,GSM,دبی,DXB,پنج‌شنبه 06 مهر,1402/07/06,18:55,19:20,9.0,Qeshm,100S,2201,با ضمانت-چارتری,"10,934,560"
قشم,GSM,دبی,DXB,پنج‌شنبه 06 مهر,1402/07/06,18:55,19:20,9.0,Qeshm,100Y,2201,با ضمانت-چارتری,"10,115,480"
قشم,GSM,دبی,DXB,پنج‌شنبه 06 مهر,1402/07/06,18:55,19:20,9.0,Qeshm,100B,2201,با ضمانت-چارتری,"9,424,696"
قشم,GSM,دبی,DXB,پنج‌شنبه 06 مهر,1402/07/06,18:55,19:20,9.0,Qeshm,100H,2201,با ضمانت-چارتری,"8,862,290"
قشم,GSM,دبی,DXB,پنج‌شنبه 06 مهر,1402/07/06,18:55,19:20,9.0,Qeshm,100K,2201,با ضمانت-چارتری,"8,043,216"
قشم,GSM,دبی,DXB,پنج‌شنبه 06 مهر,1402/07/06,18:55,19:20,5.0,Qeshm,100L,2201,با ضمانت-چارتری,"7,352,520"
قشم,GSM,دبی,DXB,پنج‌شنبه 06 مهر,1402/07/06,18:55,19:20,2.0,Qeshm,100M,2201,با ضمانت-چارتری,"6,789,920"
دبی,DXB,مشهد,MHD,پنج‌شنبه 06 مهر,1402/07/06,19:40,,8.0,DUBAI,B737-800Y,252,چارتری,"8,000,000"
تهران (امام خمینی),IKA,آنتالیا,AYT,پنج‌شنبه 06 مهر,1402/07/06,19:45,,6.0,ماوی گوک,BoeingY,4381,چارتری,"19,990,000"
تهران (امام خمینی),IKA,استانبول,IST,پنج‌شنبه 06 مهر,1402/07/06,22:30,02:00,9.0,Iranair,AB6Y,768,با ضمانت-چارتری,"8,078,200"
بغداد,BGW,مشهد,MHD,پنج‌شنبه 06 مهر,1402/07/06,22:30,,5.0,Iraqi,B737 MAXY,162,چارتری,"5,811,600"
بغداد,BGW,مشهد,MHD,پنج‌شنبه 06 مهر,1402/07/06,22:30,,3.0,Iraqi,B737 MAXC,162,بیزنس-چارتری,"8,553,000"
تهران (امام خمینی),IKA,استانبول,IST,پنج‌شنبه 06 مهر,1402/07/06,22:45,02:15,9.0,Qeshm,AB6Y,2214,با ضمانت-چارتری,"8,078,200"
تهران (امام خمینی),IKA,استانبول,IST,پنج‌شنبه 06 مهر,1402/07/06,22:45,,5.0,Qeshm,AB6W,2214,چارتری,"8,000,000"
تهران (امام خمینی),IKA,استانبول,IST,پنج‌شنبه 06 مهر,1402/07/06,22:45,,9.0,Qeshm,Y,2214,چارتری,"8,000,000"
تهران (امام خمینی),IKA,استانبول,IST,پنج‌شنبه 06 مهر,1402/07/06,22:45,,5.0,Qeshm,Y,2214,چارتری,"10,000,000"
تهران (امام خمینی),IKA,استانبول (صابیها),SAW,پنج‌شنبه 06 مهر,1402/07/06,23:10,02:40,9.0,Pegasus, 321Y,512,با ضمانت-چارتری,"8,279,400"
تهران (امام خمینی),IKA,استانبول (صابیها),SAW,پنج‌شنبه 06 مهر,1402/07/06,23:55,03:25,9.0,Pegasus, 321Y,514,با ضمانت-چارتری,"8,078,200"
ازمیر,ADB,تهران (امام خمینی),IKA,جمعه 07 مهر,1402/07/07,01:00,03:30,5.0,Airtour,A310J,9740,با ضمانت-بیزنس-چارتری,"12,102,200"
ازمیر,ADB,تهران (امام خمینی),IKA,جمعه 07 مهر,1402/07/07,01:00,03:30,8.0,Airtour,A310Y,9740,با ضمانت-چارتری,"8,078,200"
ازمیر,ADB,تهران (امام خمینی),IKA,جمعه 07 مهر,1402/07/07,01:00,04:00,5.0,Airtour,A310J,9740,با ضمانت-سیستمی بیزنس,"12,000,000"
ازمیر,ADB,تهران (امام خمینی),IKA,جمعه 07 مهر,1402/07/07,01:00,04:00,8.0,Airtour,A310Y,9740,با ضمانت-سیستمی,"8,000,000"
تبریز,TBZ,استانبول,IST,جمعه 07 مهر,1402/07/07,02:55,,4.0,Turkish,Boeing737Y,882,چارتری,"7,920,000"
آنتالیا,AYT,تبریز,TBZ,جمعه 07 مهر,1402/07/07,05:05,08:20,9.0,Pegasus,321Y,6647,با ضمانت-چارتری,"9,989,600"
تهران (امام خمینی),IKA,ازمیر,ADB,جمعه 07 مهر,1402/07/07,05:15,09:00,5.0,Airtour,A310J,9741,با ضمانت-سیستمی بیزنس,"12,000,000"
تهران (امام خمینی),IKA,ازمیر,ADB,جمعه 07 مهر,1402/07/07,05:15,09:00,7.0,Airtour,A310Y,9741,با ضمانت-سیستمی,"9,500,000"
تهران (امام خمینی),IKA,ازمیر,ADB,جمعه 07 مهر,1402/07/07,05:15,09:30,5.0,Airtour,A310J,9741,با ضمانت-بیزنس-چارتری,"12,102,200"
تهران (امام خمینی),IKA,ازمیر,ADB,جمعه 07 مهر,1402/07/07,05:15,09:30,8.0,Airtour,A310Y,9741,با ضمانت-چارتری,"9,587,200"
استانبول,IST,تهران (امام خمینی),IKA,جمعه 07 مهر,1402/07/07,06:00,09:25,,Mahan,MMC-AB340C_D,112,با ضمانت-سیستمی بیزنس,"19,084,600"
استانبول,IST,تهران (امام خمینی),IKA,جمعه 07 مهر,1402/07/07,06:00,09:25,,Mahan,MMC-AB340Y_D,112,با ضمانت-سیستمی,"7,661,600"
استانبول,IST,تهران (امام خمینی),IKA,جمعه 07 مهر,1402/07/07,06:00,,5.0,Mahan,Airbus A310W,112,چارتری,"9,517,500"
استانبول,IST,تهران (امام خمینی),IKA,جمعه 07 مهر,1402/07/07,06:00,,5.0,Mahan,Airbus A310W,112,چارتری,"9,632,500"
استانبول,IST,تهران (امام خمینی),IKA,جمعه 07 مهر,1402/07/07,06:00,,5.0,Mahan,Y,112,چارتری,"10,000,000"
دبی,DXB,تهران (امام خمینی),IKA,جمعه 07 مهر,1402/07/07,06:50,,,Mahan,Y,61,چارتری,"4,973,000"
استانبول,IST,تبریز,TBZ,جمعه 07 مهر,1402/07/07,06:55,09:11,5.0,Turkish,737Y,883,با ضمانت-چارتری,"10,080,100"
استانبول,IST,تهران (امام خمینی),IKA,جمعه 07 مهر,1402/07/07,07:50,11:15,,Mahan,MMC-AB340C_D,116,با ضمانت-سیستمی بیزنس,"19,084,600"
استانبول,IST,تهران (امام خمینی),IKA,جمعه 07 مهر,1402/07/07,07:50,11:15,,Mahan,MMC-AB340Y_D,116,با ضمانت-سیستمی,"7,661,600"
استانبول,IST,تهران (امام خمینی),IKA,جمعه 07 مهر,1402/07/07,07:50,,5.0,Mahan,Airbus A310W,116,چارتری,"9,422,500"
تهران (امام خمینی),IKA,ایروان,EVN,جمعه 07 مهر,1402/07/07,08:00,09:00,9.0,3f,320Y,691,با ضمانت-چارتری,"6,166,800"
دبی,DXB,تهران (امام خمینی),IKA,جمعه 07 مهر,1402/07/07,08:00,11:00,9.0,Airtour,A310Y31,9720,با ضمانت-سیستمی,"3,700,000"
دبی,DXB,تهران (امام خمینی),IKA,جمعه 07 مهر,1402/07/07,08:00,11:30,9.0,Airtour,A310Y31,9720,با ضمانت-چارتری,"3,752,400"
دبی,DXB,شیراز,SYZ,جمعه 07 مهر,1402/07/07,08:10,,9.0,Iranair,321Y,656,چارتری,"4,000,000"
استانبول,IST,تبریز,TBZ,جمعه 07 مهر,1402/07/07,08:45,11:15,5.0,Caspian,M80Y,7908,با ضمانت-چارتری,"10,090,200"
استانبول,IST,تهران (امام خمینی),IKA,جمعه 07 مهر,1402/07/07,08:45,,9.0,Qeshm,Y,2213,چارتری,"7,598,960"
