departure_city_0,departure_city_1,departure_city_2,departure_city_3,departure_city_4,departure_city_5,arrival_city_0,arrival_city_1,arrival_city_2,arrival_city_3,arrival_city_4,arrival_city_5,company_name_0,company_name_1,company_name_2,company_name_3,company_name_4,company_name_5,flight_capacity,fare_class_code_0,fare_class_code_1,fare_class_code_2,fare_class_code_3,fare_class_code_4,fare_class_code_5,fare_class_code_6,ticket_price_T,year,month,day,duration_sec,flight_sale_type_Charter,flight_sale_type_Scheduled,dep_flight_time_afternoon,dep_flight_time_evening,dep_flight_time_mid_night,dep_flight_time_morning,dep_flight_time_night
0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,5,0,0,0,0,0,0,1,11550000,1402,6,22,7620,1,0,1,0,0,0,0
0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,9,0,0,1,1,1,0,1,1127908,1402,6,22,6180,0,1,1,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,5,0,0,0,1,0,0,0,11000000,1402,6,22,12540,0,1,1,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,7,0,0,0,0,0,0,1,7900000,1402,6,22,13200,0,1,1,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,5,0,0,0,1,0,0,0,11096200,1402,6,22,12900,1,0,1,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,7,0,0,0,0,0,0,1,8581200,1402,6,22,13560,1,0,1,0,0,0,0
0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,9,0,0,0,0,0,0,1,8279400,1402,6,22,8220,1,0,1,0,0,0,0
0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,1,6500000,1402,6,22,11340,1,0,1,0,0,0,0
0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,9,0,0,0,0,0,0,1,8200000,1402,6,22,7680,1,0,1,0,0,0,0
1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,9,0,0,1,1,1,0,1,1167180,1402,6,22,7080,0,1,1,0,0,0,0
1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,9,0,0,1,1,1,0,1,1400420,1402,6,22,7860,0,1,1,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,2,1,0,0,1,1,0,1,7907200,1402,6,22,7920,1,0,1,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,6,0,1,1,0,1,1,1,8933300,1402,6,22,8040,1,0,1,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,6,0,0,0,1,0,1,1,8484800,1402,6,22,7980,1,0,1,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,6,0,1,0,1,0,0,1,8354800,1402,6,22,7620,1,0,1,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,6,0,0,1,1,1,0,0,7935500,1402,6,22,8340,1,0,1,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,2,0,0,1,1,0,1,1,7513000,1402,6,22,7740,1,0,1,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,5,1,0,0,1,1,1,0,7464500,1402,6,22,8340,1,0,1,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,5,0,0,1,0,0,0,1,7090500,1402,6,22,7860,1,0,1,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,2,0,0,1,1,0,0,0,7021900,1402,6,22,8520,1,0,1,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,3,0,0,1,0,1,1,1,6668000,1402,6,22,8700,1,0,1,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,2,0,0,1,0,1,1,1,6668000,1402,6,22,7620,1,0,1,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,2,0,0,1,0,1,1,1,6598200,1402,6,22,7620,1,0,1,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,5,0,0,1,0,0,0,1,7018200,1402,6,22,8460,1,0,1,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,2,0,0,1,1,0,1,1,7438200,1402,6,22,8400,1,0,1,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,6,0,0,1,1,1,0,0,7858200,1402,6,22,8520,1,0,1,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,6,0,0,0,1,0,1,1,8404200,1402,6,22,7980,1,0,1,0,0,0,0
0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,9,0,0,1,1,1,0,1,1192700,1402,6,22,7500,0,1,1,0,0,0,0
0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,9,0,0,1,1,1,0,1,1166990,1402,6,22,7140,0,1,1,0,0,0,0
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,3,0,0,0,1,0,0,0,16194216,1402,6,22,10680,1,0,1,0,0,0,0
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,9,0,0,0,1,1,0,1,14931130,1402,6,22,9600,1,0,1,0,0,0,0
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,3,0,0,0,0,0,1,0,13993660,1402,6,22,9480,1,0,1,0,0,0,0
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,9,0,1,1,0,0,0,1,12069360,1402,6,22,10200,1,0,1,0,0,0,0
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,9,0,0,0,0,0,0,1,9720830,1402,6,22,9540,1,0,1,0,0,0,0
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,9,0,0,0,1,0,0,1,9030040,1402,6,22,10020,1,0,1,0,0,0,0
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,9,0,0,0,1,0,1,0,8467540,1402,6,22,9420,1,0,1,0,0,0,0
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,9,0,0,0,1,0,1,1,7648460,1402,6,22,10020,1,0,1,0,0,0,0
0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,9,0,0,1,1,1,0,1,1663040,1402,6,22,9000,0,1,1,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,6,0,0,0,0,0,0,1,6066200,1402,6,22,8640,1,0,1,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,6,0,0,0,0,0,0,1,6000000,1402,6,22,7800,1,0,1,0,0,0,0
0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,1,5500000,1402,6,22,7860,1,0,1,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,9,0,0,0,0,0,0,1,5764400,1402,6,22,8340,1,0,1,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,9,0,0,0,0,0,0,1,6000000,1402,6,22,8400,1,0,1,0,0,0,0
1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1139600,1402,6,22,7500,0,1,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,19084600,1402,6,22,12840,0,1,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,9936600,1402,6,22,12840,0,1,1,0,0,0,0
0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,8,0,0,0,0,0,0,1,9587200,1402,6,22,9600,1,0,1,0,0,0,0
0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,5,0,0,0,0,0,0,1,6500000,1402,6,22,11160,1,0,1,0,0,0,0
0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,8,0,0,0,0,0,0,1,9500000,1402,6,22,9480,1,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,4861000,1402,6,22,9780,1,0,1,0,0,0,0
0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,9,0,0,1,1,1,0,1,1400420,1402,6,22,7920,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,10000000,1402,6,22,10920,1,0,1,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,9,0,0,1,1,1,0,1,1653730,1402,6,22,9360,0,1,1,0,0,0,0
0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,8,0,0,0,0,0,0,1,8078200,1402,6,22,6240,1,0,0,1,0,0,0
0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,9,0,1,0,1,0,1,0,7701000,1402,6,22,6180,1,0,0,1,0,0,0
0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,8,0,0,0,0,0,0,1,8000000,1402,6,22,6060,1,0,0,1,0,0,0
0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,9,0,0,1,1,1,0,1,1663040,1402,6,22,9420,0,1,0,1,0,0,0
0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,4,0,0,0,0,0,0,1,30000000,1402,6,22,11640,1,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,9,0,0,0,0,0,0,1,9310000,1402,6,22,13560,1,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,9,0,0,0,0,0,0,1,9500000,1402,6,22,12600,1,0,0,1,0,0,0
0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,5,0,0,0,0,0,0,1,4700000,1402,6,22,8460,1,0,0,1,0,0,0
0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,7,0,0,0,0,0,0,1,6066200,1402,6,22,8220,1,0,0,1,0,0,0
0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,6,0,0,1,1,0,1,1,5563200,1402,6,22,8460,1,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,0,0,1,0,19084600,1402,6,22,12960,0,1,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,1,9936600,1402,6,22,13320,0,1,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,1,10200000,1402,6,22,13560,1,0,0,1,0,0,0
0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,6,0,0,0,0,0,0,1,19990000,1402,6,22,11880,1,0,0,1,0,0,0
0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,1,5500000,1402,6,22,8760,1,0,0,1,0,0,0
0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,6,0,0,0,0,0,0,1,5500000,1402,6,22,8820,1,0,0,1,0,0,0
0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,7,0,0,0,0,0,0,1,6000000,1402,6,22,8640,1,0,0,1,0,0,0
0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,9,0,0,0,0,0,0,1,6720100,1402,6,22,10320,1,0,0,1,0,0,0
1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,9,0,0,1,1,1,0,1,1639520,1402,6,22,9360,0,1,0,1,0,0,0
0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,9,0,0,0,0,0,0,1,6720100,1402,6,22,10620,1,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,7,0,0,0,0,0,0,1,12102200,1402,6,22,13500,1,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,7,0,0,0,0,0,0,1,9900000,1402,6,22,13020,0,1,0,1,0,0,0
0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,9,0,0,0,1,1,0,1,7000000,1402,6,22,10680,1,0,0,1,0,0,0
0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,10000000,1402,6,22,10380,1,0,0,1,0,0,0
0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,9,0,0,0,0,0,0,1,5418000,1402,6,22,6000,1,0,0,1,0,0,0
0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,8,0,0,0,0,0,0,1,5500000,1402,6,22,5940,1,0,0,1,0,0,0
0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,9,0,0,0,0,0,0,1,5500000,1402,6,22,8280,1,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,7,0,0,0,0,0,0,1,8000000,1402,6,22,10080,1,0,0,1,0,0,0
0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,9,0,0,1,1,1,0,1,882668,1402,6,22,6000,0,1,0,0,0,0,1
1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,6,0,0,0,0,0,0,1,12102200,1402,6,22,11100,1,0,0,0,0,0,1
1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,6,0,0,0,0,0,0,1,12000000,1402,6,22,11100,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,11096200,1402,6,22,9420,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,7,0,0,0,0,0,0,1,9084200,1402,6,22,9240,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,7,0,0,0,0,0,0,1,9000000,1402,6,22,9300,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,11000000,1402,6,22,9180,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,9,0,0,1,1,1,0,1,1753600,1402,6,22,9420,0,1,0,0,0,0,1
0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,9,0,0,1,1,1,0,1,1708656,1402,6,22,9660,0,1,0,0,0,0,1
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,1,8500000,1402,6,22,9420,1,0,0,0,0,0,1
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,10000000,1402,6,22,13380,1,0,0,0,0,0,1
0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,9,0,0,0,0,0,0,1,1207000,1402,6,22,7500,0,1,0,0,0,0,1
0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,9,0,0,1,1,1,0,1,1127908,1402,6,22,6660,0,1,0,0,0,0,1
0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,9,0,0,1,1,1,0,1,882668,1402,6,22,5700,0,1,0,0,0,0,1
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,1,0,18005800,1402,6,22,13440,0,1,0,0,0,0,1
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,1,16287600,1402,6,22,13500,0,1,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,9587200,1402,6,22,12840,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,9109300,1402,6,22,12960,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,9,0,0,0,0,0,0,1,9109300,1402,6,22,12420,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,9500000,1402,6,22,13020,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,9,0,0,0,0,0,0,1,9500000,1402,6,22,12300,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,9,0,0,0,0,0,0,1,10000000,1402,6,22,12060,1,0,0,0,0,0,1
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,9,0,0,0,0,0,0,1,9030000,1402,6,22,13260,1,0,0,0,0,0,1
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,9,0,0,0,1,1,0,1,9500000,1402,6,22,12480,1,0,0,0,0,0,1
0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,1,1753600,1402,6,22,9360,0,1,0,0,0,0,1
0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,5,0,0,0,0,0,0,1,11096200,1402,6,22,13080,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,5,0,0,0,0,0,0,1,10542900,1402,6,22,13620,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,6,0,0,0,0,0,0,1,10065000,1402,6,22,13200,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,6,0,0,0,1,1,0,1,10500000,1402,6,22,13320,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,5,0,0,0,0,0,0,1,11000000,1402,6,22,13620,1,0,0,0,0,0,1
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,9,0,0,0,0,0,0,1,9587200,1402,6,22,13140,1,0,0,0,0,0,1
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,9,0,0,1,1,0,1,1,6739920,1402,6,22,12000,1,0,0,0,0,0,1
0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,9,0,0,1,1,1,0,1,1653730,1402,6,22,8760,0,1,0,0,0,0,1
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,5,0,0,0,0,0,0,1,8500000,1402,6,22,13200,1,0,0,0,0,0,1
0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,7,0,0,0,0,0,0,1,9000000,1402,6,22,9300,1,0,0,0,0,0,1
0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,4,0,0,0,0,0,0,1,9500000,1402,6,22,9540,1,0,0,0,0,0,1
0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,11000000,1402,6,22,9480,1,0,0,0,0,0,1
0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,9,0,0,0,1,1,1,0,7000000,1402,6,22,11040,1,0,0,0,0,0,1
0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,10000000,1402,6,22,11340,1,0,0,0,0,0,1
0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,9,0,0,1,1,1,0,1,1708656,1402,6,22,8340,0,1,0,0,0,0,1
0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,7,0,0,0,0,0,0,1,11500000,1402,6,22,15060,0,1,0,0,0,0,1
0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,9,0,0,0,0,0,0,1,11599200,1402,6,22,15060,1,0,0,0,0,0,1
0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,2,0,0,0,1,0,0,0,2098000,1402,6,22,7560,0,1,0,0,0,0,1
0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,5,0,0,0,0,0,0,1,6740200,1402,6,22,11640,1,0,0,0,0,0,1
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,9,0,0,0,0,0,0,1,7977600,1402,6,22,13500,1,0,0,0,0,0,1
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,1,0,18005800,1402,6,23,13260,0,1,0,0,1,0,0
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,1,16287600,1402,6,23,13380,0,1,0,0,1,0,0
0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,4,0,0,0,1,0,0,0,12000000,1402,6,23,12780,0,1,0,0,1,0,0
0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,7,0,0,0,0,0,0,1,9500000,1402,6,23,13080,0,1,0,0,1,0,0
0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,6,0,0,0,0,0,0,1,20140100,1402,6,23,12180,1,0,0,0,1,0,0
0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,4,0,0,0,0,0,0,1,30000000,1402,6,23,11280,1,0,0,0,1,0,0
0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,4,0,0,0,0,0,0,1,30210200,1402,6,23,11460,1,0,0,0,1,0,0
0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,1,9587200,1402,6,23,12060,1,0,0,0,1,0,0
0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,1,8500000,1402,6,23,12780,0,1,0,0,1,0,0
0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,1,8581200,1402,6,23,12480,1,0,0,0,1,0,0
0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,9,0,0,0,1,1,0,1,7900000,1402,6,23,11940,1,0,0,0,1,0,0
0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,1,8500000,1402,6,23,12420,1,0,0,0,1,0,0
0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,7,0,0,0,0,0,0,1,25289000,1402,6,23,12660,1,0,0,0,1,0,0
0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,7,0,0,0,0,0,0,1,25470900,1402,6,23,12240,1,0,0,0,1,0,0
0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,3,0,0,0,0,0,0,1,7370000,1402,6,23,11040,1,0,0,0,1,0,0
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,6,0,0,0,1,1,0,1,10500000,1402,6,23,13320,1,0,0,0,1,0,0
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,0,0,1,11000000,1402,6,23,13320,1,0,0,0,1,0,0
0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,5,0,0,0,1,0,0,0,10500000,1402,6,23,13260,0,1,0,0,1,0,0
0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,6,0,0,0,0,0,0,1,19612500,1402,6,23,12180,1,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,5,0,0,0,0,0,0,1,14000000,1402,6,23,12900,1,0,0,0,1,0,0
0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,8,0,0,0,0,0,0,1,8000000,1402,6,23,12300,0,1,0,0,1,0,0
0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,8,0,0,0,0,0,0,1,8078200,1402,6,23,12420,1,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,0,0,1,0,19084600,1402,6,23,13320,0,1,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,1,9936600,1402,6,23,13080,0,1,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,1,1,0,1,10975800,1402,6,23,12900,1,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,1,11400000,1402,6,23,12540,1,0,0,0,0,1,0
0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,5,0,0,0,0,0,0,1,1207000,1402,6,23,6900,0,1,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,5,0,0,0,0,0,0,1,6569200,1402,6,23,10380,1,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,5255300,1402,6,23,9780,1,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,5,0,0,0,0,0,0,1,9486600,1402,6,23,10920,1,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,3,0,0,0,0,0,0,1,9400000,1402,6,23,11340,1,0,0,0,0,1,0
0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,9,0,0,1,1,1,0,1,1207200,1402,6,23,6840,0,1,0,0,0,1,0
0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,9,0,0,1,1,1,0,1,1180910,1402,6,23,7200,0,1,0,0,0,1,0
0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,5,0,0,0,0,0,0,1,11500000,1402,6,23,14280,1,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,1,5663853,1402,6,23,7740,1,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,4,0,0,0,0,0,1,0,19084600,1402,6,23,12240,0,1,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,4,0,0,0,0,0,0,1,9936600,1402,6,23,12720,0,1,0,0,0,1,0
0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,1,8000000,1402,6,23,8520,1,0,0,0,0,1,0
0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,1,9000000,1402,6,23,9120,1,0,0,0,0,1,0
0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,10000000,1402,6,23,8340,1,0,0,0,0,1,0
0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,2098000,1402,6,23,7920,0,1,0,0,0,1,0
0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,8,0,0,0,0,0,0,1,8078200,1402,6,23,7200,1,0,0,0,0,1,0
0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,8,0,0,0,0,0,0,1,8000000,1402,6,23,6600,1,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,5,0,0,0,0,0,0,1,12000000,1402,6,23,12900,1,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,5,0,0,0,1,1,0,1,13000000,1402,6,23,13020,1,0,0,0,0,1,0
