departure_city,arrival_city,company_name,flight_sale_type,flight_capacity,fare_class_code,ticket_price_T,year,month,day,dep_flight_time,duration_sec
Dubai,Tehran,Mahan,Charter,5,Y,7000000,1402,6,18,morning,9720
Lar,Dubai,Dubai,Charter,6,Y,6385500,1402,6,18,morning,6780
Lar,Dubai,Dubai,Charter,6,Y,6800000,1402,6,18,morning,5880
Istanbul,Tehran,Mahan,Charter,3,Y,11000000,1402,6,18,afternoon,13500
Kuwait,Mashhad,Varesh,Charter,5,Y,10000000,1402,6,18,afternoon,10200
Tehran,Al_Najaf,Zagros,Scheduled,9,SA,5953900,1402,6,18,afternoon,8640
Tehran,Al_Najaf,Zagros,Charter,9,SA,5780240,1402,6,18,afternoon,8220
Tehran,Al_Najaf,Zagros,Scheduled,8,M,4223000,1402,6,18,afternoon,7800
Tehran,Al_Najaf,Zagros,Charter,8,M,4108580,1402,6,18,afternoon,7980
Dubai,Tehran,Dubai,Charter,8,Y,8078200,1402,6,18,afternoon,9660
Dubai,Tehran,Dubai,Charter,8,Y,8000000,1402,6,18,afternoon,9840
Istanbul,Tehran,Mahan,Scheduled,9,C,19714600,1402,6,18,afternoon,13140
Istanbul,Tehran,Mahan,Scheduled,9,Y,16287600,1402,6,18,afternoon,12900
Istanbul,Tehran,Qeshm,Charter,9,Y,11000000,1402,6,18,afternoon,13020
Shiraz,Kish_Island,Qeshm,Scheduled,9,A,1004900,1402,6,18,afternoon,6660
Tehran,Yerevan,Airtour,Scheduled,5,Y,6900000,1402,6,18,afternoon,7740
Tehran,Yerevan,Airtour,Charter,5,Y,7977600,1402,6,18,afternoon,8340
Tbilisi,Tehran,Aseman,Charter,4,Y,9587200,1402,6,18,afternoon,7980
Tbilisi,Tehran,Aseman,Charter,4,Y,9500000,1402,6,18,afternoon,9000
Isfahan,Dubai,Dubai,Charter,8,Y,7000000,1402,6,18,afternoon,8460
Tehran,Gorgan,Qeshm,Scheduled,9,A,1127908,1402,6,18,afternoon,5880
Muscat,Shiraz,Salam,Charter,5,Y,4959600,1402,6,18,afternoon,8820
Muscat,Tehran,Salam,Charter,5,Y,6500000,1402,6,18,afternoon,10620
Muscat,Shiraz,Salam,Charter,5,Y,4690000,1402,6,18,afternoon,7920
Muscat,Shiraz,Salam,Charter,9,Y,8200000,1402,6,18,afternoon,8340
Istanbul,Tehran,Airtour,Scheduled,8,Y,11000000,1402,6,18,afternoon,12840
Istanbul,Tehran,Airtour,Charter,8,Y,11096200,1402,6,18,afternoon,13260
Baghdad,Tehran,Baghdad,Charter,5,Y,8084000,1402,6,18,afternoon,7860
Tehran,Dubai,Dubai,Charter,7,Y,4859000,1402,6,18,afternoon,9060
Tehran,Dubai,Dubai,Charter,7,Y,4714100,1402,6,18,afternoon,9660
Tehran,Dubai,Dubai,Charter,7,Y,4800000,1402,6,18,afternoon,9840
Gorgan,Zahedan,Qeshm,Scheduled,9,A,1663040,1402,6,18,afternoon,9180
Tehran,Yerevan,Varesh,Charter,6,Y,6066200,1402,6,18,afternoon,7980
Tehran,Yerevan,Varesh,Charter,6,Y,6000000,1402,6,18,afternoon,8100
Shiraz,Muscat,Salam,Charter,5,Y,4700000,1402,6,18,afternoon,8100
Tehran,Yerevan,Varesh,Charter,9,Y,5764400,1402,6,18,afternoon,8700
Tehran,Yerevan,Varesh,Charter,9,Y,6000000,1402,6,18,afternoon,8040
Yerevan,Tehran,Airtour,Charter,7,Y,7575200,1402,6,18,afternoon,8640
Tehran,Gheshm_Island,Qeshm,Scheduled,9,A,1639520,1402,6,18,afternoon,8940
Tabriz,Tehran,Mahan,Scheduled,6,Y,1139600,1402,6,18,afternoon,7320
Tehran,Istanbul,Meraj,Charter,6,Y,8400000,1402,6,18,afternoon,12780
Tehran,Istanbul,Mahan,Charter,4,W,9042500,1402,6,18,afternoon,13800
Tehran,Istanbul,Mahan,Charter,4,Y,9500000,1402,6,18,afternoon,12900
Dubai,Mashhad,Dubai,Charter,8,Y,9084200,1402,6,18,afternoon,9660
Tehran,Muscat,Salam,Charter,5,Y,6400000,1402,6,18,afternoon,11520
Dubai,Mashhad,Dubai,Charter,8,Y,9000000,1402,6,18,afternoon,10920
Tehran,Dubai,Mahan,Scheduled,1,C,15898600,1402,6,18,afternoon,9480
Tehran,Dubai,Mahan,Scheduled,1,Y,5608600,1402,6,18,afternoon,10140
Tehran,Dubai,Mahan,Charter,1,Y,4368100,1402,6,18,afternoon,9900
Tehran,Baghdad,Baghdad,Charter,5,Y,8500000,1402,6,18,afternoon,7860
Dubai,Bandar_Abbas,Dubai,Charter,8,Y,8078200,1402,6,18,afternoon,6240
Dubai,Bandar_Abbas,Dubai,Charter,9,FS,7701000,1402,6,18,afternoon,5940
Dubai,Bandar_Abbas,Dubai,Charter,8,Y,8000000,1402,6,18,afternoon,6300
Zahedan,Gorgan,Qeshm,Scheduled,9,A,1663040,1402,6,18,evening,8460
Tehran,Istanbul,Qeshm,Charter,9,W,9500000,1402,6,18,evening,13800
Yerevan,Tehran,Varesh,Charter,7,Y,6500000,1402,6,18,evening,8160
Gheshm_Island,Dubai,Qeshm,Charter,9,S,8062610,1402,6,18,evening,5400
Gheshm_Island,Dubai,Qeshm,Charter,9,Y,7536210,1402,6,18,evening,6120
Gheshm_Island,Dubai,Qeshm,Charter,9,B,6799430,1402,6,18,evening,6480
Gheshm_Island,Dubai,Qeshm,Charter,9,H,6077140,1402,6,18,evening,5760
Gheshm_Island,Dubai,Qeshm,Charter,9,K,5392980,1402,6,18,evening,6120
Gheshm_Island,Dubai,Qeshm,Charter,9,L,4813960,1402,6,18,evening,6480
Gheshm_Island,Dubai,Qeshm,Charter,5,M,4340280,1402,6,18,evening,5940
Gheshm_Island,Dubai,Qeshm,Charter,5,N,3656020,1402,6,18,evening,6120
Tehran,Abadan,Qeshm,Scheduled,9,A,1278300,1402,6,18,evening,6840
Tehran,Abadan,Qeshm,Scheduled,9,A,1249668,1402,6,18,evening,7680
Tehran,Istanbul,Airtour,Charter,8,Y,8983600,1402,6,18,evening,12660
Tehran,Istanbul,Airtour,Scheduled,7,Y,8900000,1402,6,18,evening,12960
Bandar_Abbas,Dubai,Dubai,Charter,9,Y,5418000,1402,6,18,evening,6000
Bandar_Abbas,Dubai,Dubai,Charter,8,Y,5500000,1402,6,18,evening,6000
Yerevan,Tehran,Varesh,Charter,9,Y,6500000,1402,6,18,evening,8460
Mashhad,Dubai,Dubai,Charter,8,Y,8000000,1402,6,18,evening,10260
Tabriz,Istanbul,ATA,Charter,6,Y,12102200,1402,6,18,night,10800
Tabriz,Istanbul,ATA,Charter,6,Y,12000000,1402,6,18,night,11160
Tehran,Abadan,Iranair,Scheduled,3,Y,1277000,1402,6,18,night,7500
Tehran,Baghdad,Iraqi,Charter,3,XY,4124600,1402,6,18,night,7800
Tehran,Baghdad,Iraqi,Charter,3,XY,4070000,1402,6,18,night,8340
Tehran,Al_Najaf,Iraqi,Charter,4,XY,4302000,1402,6,18,night,8160
Tehran,Al_Najaf,Iraqi,Charter,4,XY,4410040,1402,6,18,night,7440
Dubai,Tehran,Mahan,Charter,5,Y,8500000,1402,6,18,night,9540
Gorgan,Tehran,Qeshm,Scheduled,9,A,1127908,1402,6,18,night,5580
Istanbul,Tehran,Mahan,Scheduled,9,Y,16287600,1402,6,18,night,12900
Dubai,Gheshm_Island,Qeshm,Charter,9,S,10934560,1402,6,18,night,6240
Dubai,Gheshm_Island,Qeshm,Charter,9,Y,10115480,1402,6,18,night,5760
Dubai,Gheshm_Island,Qeshm,Charter,9,B,9424696,1402,6,18,night,6480
Dubai,Gheshm_Island,Qeshm,Charter,6,H,8862290,1402,6,18,night,5280
Tehran,Ankara,Qeshm,Charter,4,C,9587200,1402,6,18,night,11640
Tehran,Ankara,Qeshm,Charter,7,Y,7072200,1402,6,18,night,11820
Tehran,Ankara,Qeshm,Charter,7,Y,6720100,1402,6,18,night,11520
Tehran,Ankara,Qeshm,Charter,6,Y,6720100,1402,6,18,night,11040
Tehran,Ankara,Qeshm,Charter,7,Y,7000000,1402,6,18,night,10920
Tehran,Ankara,Qeshm,Charter,2,C,9500000,1402,6,18,night,11100
Dubai,Tehran,Dubai,Charter,8,Y,8581200,1402,6,18,night,10080
Dubai,Tehran,Dubai,Charter,6,Y,8500000,1402,6,18,night,10260
Mashhad,Baghdad,Iraqi,Charter,3,XY,5811600,1402,6,18,night,10560
Istanbul,Tehran,Qeshm,Charter,9,Y,12500000,1402,6,18,night,13020
Gheshm_Island,Tehran,Qeshm,Scheduled,9,A,1639520,1402,6,18,night,8880
Istanbul,Tehran,Pegasus,Charter,9,Y,11096200,1402,6,18,night,13080
Istanbul,Tehran,ATA,Charter,3,Y,11000000,1402,6,18,night,12660
Istanbul,Tabriz,Airtour,Scheduled,9,Y,6500000,1402,6,18,night,11280
Istanbul,Tabriz,Airtour,Charter,9,Y,6569200,1402,6,18,night,11460
Istanbul,Tehran,Pegasus,Charter,8,Y,10794400,1402,6,18,night,12360
Tehran,Izmir,Airtour,Charter,5,J,12605200,1402,6,19,mid_night,14280
Tehran,Izmir,Airtour,Charter,8,Y,11096200,1402,6,19,mid_night,13260
Tehran,Izmir,Airtour,Scheduled,5,J,12500000,1402,6,19,mid_night,13620
Tehran,Izmir,Airtour,Scheduled,8,Y,9900000,1402,6,19,mid_night,13800
Tehran,Dubai,Dubai,Charter,8,Y,4859000,1402,6,19,mid_night,9780
Tehran,Dubai,Dubai,Charter,8,Y,4714100,1402,6,19,mid_night,10260
Tehran,Dubai,Dubai,Charter,8,Y,4800000,1402,6,19,mid_night,10020
Ankara,Tehran,Qeshm,Charter,4,C,9587200,1402,6,19,mid_night,12060
Ankara,Tehran,Qeshm,Charter,8,Y,7575200,1402,6,19,mid_night,11580
Ankara,Tehran,Qeshm,Charter,8,Y,7500000,1402,6,19,mid_night,11760
Ankara,Tehran,Qeshm,Charter,2,C,9500000,1402,6,19,mid_night,11280
Tehran,Antalya,Turkish,Charter,7,Y,25289000,1402,6,19,mid_night,12540
Tehran,Antalya,Turkish,Charter,7,Y,25470900,1402,6,19,mid_night,12420
Istanbul,Tabriz,Turkish,Charter,3,Y,8320000,1402,6,19,mid_night,10680
Izmir,Tehran,Airtour,Scheduled,4,J,12500000,1402,6,19,mid_night,13200
Izmir,Tehran,Airtour,Scheduled,8,Y,10500000,1402,6,19,mid_night,13200
Izmir,Tehran,Airtour,Charter,4,J,12605200,1402,6,19,mid_night,13200
Izmir,Tehran,Airtour,Charter,8,Y,10593200,1402,6,19,mid_night,12900
Tehran,Istanbul,Mahan,Charter,2,Y,10200000,1402,6,19,morning,13200
Urmia,Istanbul,Anadolujet,Charter,9,Y,5724100,1402,6,19,morning,10320
Shiraz,Kuwait,Iranair,Charter,9,Y,5600000,1402,6,19,morning,6720
Tehran,Dubai,Mahan,Scheduled,4,C,15898600,1402,6,19,morning,9360
Tehran,Dubai,Mahan,Scheduled,4,Y,5608600,1402,6,19,morning,9600
Tehran,Dubai,Mahan,Charter,4,Y,4368100,1402,6,19,morning,10020
Tabriz,Istanbul,Turkish,Charter,5,Y,9939300,1402,6,19,morning,11520
Tabriz,Istanbul,Turkish,Charter,5,Y,9455754,1402,6,19,morning,11280
Tabriz,Istanbul,Turkish,Charter,4,Y,9663550,1402,6,19,morning,10980
Dubai,Tehran,Dubai,Charter,8,Y,7575200,1402,6,19,morning,9840
Baghdad,Mashhad,Baghdad,Charter,5,Y,8084000,1402,6,19,morning,11460
Baghdad,Mashhad,Baghdad,Charter,5,Y,8500000,1402,6,19,morning,10860
Dubai,Tehran,Dubai,Charter,8,Y,7500000,1402,6,19,morning,9420
Tehran,Dubai,Qeshm,Scheduled,9,W,20416700,1402,6,19,morning,10080
Tehran,Dubai,Qeshm,Charter,9,W,19747830,1402,6,19,morning,9540
Tehran,Dubai,Qeshm,Scheduled,9,S,14421700,1402,6,19,morning,9780
Tehran,Dubai,Qeshm,Charter,9,S,13958030,1402,6,19,morning,10140
Tehran,Dubai,Qeshm,Scheduled,3,J,13828900,1402,6,19,morning,10200
Tehran,Dubai,Qeshm,Charter,3,J,13385540,1402,6,19,morning,10320
Tehran,Dubai,Qeshm,Scheduled,3,C,11921400,1402,6,19,morning,9600
Tehran,Dubai,Qeshm,Charter,3,C,11543340,1402,6,19,morning,9660
Tehran,Dubai,Qeshm,Scheduled,9,Y,9516700,1402,6,19,morning,9960
Tehran,Dubai,Qeshm,Charter,9,Y,9221030,1402,6,19,morning,9600
Tehran,Dubai,Qeshm,Scheduled,9,B,8644700,1402,6,19,morning,9840
Tehran,Dubai,Qeshm,Charter,9,B,8378910,1402,6,19,morning,10200
Tehran,Dubai,Qeshm,Scheduled,9,H,7125400,1402,6,19,morning,9840
Tehran,Dubai,Qeshm,Charter,9,H,6911580,1402,6,19,morning,10140
Tehran,Dubai,Qeshm,Scheduled,9,K,6416900,1402,6,19,morning,9420
Tehran,Dubai,Qeshm,Charter,9,K,6227320,1402,6,19,morning,9360
Tehran,Ahwaz,Qeshm,Scheduled,9,A,1180910,1402,6,19,morning,7800
Tehran,Almaty,Kish,Charter,9,Y,15623200,1402,6,19,morning,13860
Tehran,Almaty,Kish,Charter,9,Y,15500000,1402,6,19,morning,13800
Tehran,Almaty,Kish,Charter,9,Y,15311300,1402,6,19,morning,14220
Baghdad,Mashhad,Iraqi,Charter,8,Y,7051997,1402,6,19,morning,11280
Dubai,Shiraz,Dubai,Charter,8,Y,8078200,1402,6,19,morning,6780
Dubai,Shiraz,Dubai,Charter,8,Y,8000000,1402,6,19,morning,6960
Tehran,Istanbul,Iranair,Charter,4,Y,9500000,1402,6,19,morning,12780
Tehran,Istanbul,Qeshm,Charter,9,W,9500000,1402,6,19,morning,13080
Istanbul,Tabriz,ATA,Charter,6,Y,12000000,1402,6,19,morning,10920
Tehran,Dubai,Mahan,Scheduled,5,C,15898600,1402,6,19,morning,9840
Tehran,Dubai,Mahan,Scheduled,5,Y,5608600,1402,6,19,morning,10080
Tehran,Dubai,Mahan,Charter,5,Y,4368100,1402,6,19,morning,9540
Tehran,Dubai,Dubai,Charter,8,Y,4859000,1402,6,19,morning,10200
Tehran,Dubai,Dubai,Charter,8,Y,4714100,1402,6,19,morning,10620
Tehran,Dubai,Mahan,Charter,5,Y,4400000,1402,6,19,morning,9780
Tehran,Dubai,Dubai,Charter,6,Y,4800000,1402,6,19,morning,9480
Ahwaz,Tehran,Qeshm,Scheduled,9,A,1207200,1402,6,19,morning,7020
Ahwaz,Tehran,Qeshm,Scheduled,9,A,1180910,1402,6,19,morning,6540
Tehran,Tbilisi,Aseman,Charter,6,Y,7000000,1402,6,19,morning,8460
Tehran,Tbilisi,Aseman,Charter,5,C,8500000,1402,6,19,morning,8160
Shiraz,Dubai,Dubai,Charter,8,Y,5900000,1402,6,19,morning,7740
Tabriz,Istanbul,Airtour,Charter,7,Y,8581200,1402,6,19,morning,11460
Tabriz,Istanbul,Airtour,Scheduled,7,Y,7500000,1402,6,19,morning,11280
Dubai,Shiraz,Qeshm,Charter,9,H,8487220,1402,6,19,morning,7320
Dubai,Shiraz,Qeshm,Charter,3,J,16213900,1402,6,19,morning,7080
Dubai,Shiraz,Qeshm,Charter,3,C,14013340,1402,6,19,morning,7320
Dubai,Shiraz,Qeshm,Charter,3,Z,12128508,1402,6,19,morning,7320
Dubai,Shiraz,Qeshm,Charter,9,S,10559590,1402,6,19,morning,6960
Dubai,Shiraz,Qeshm,Charter,9,Y,9740516,1402,6,19,morning,6840
Dubai,Shiraz,Qeshm,Charter,9,B,9049728,1402,6,19,morning,7680
Dubai,Shiraz,Qeshm,Charter,9,K,7668148,1402,6,19,morning,6660
Dubai,Shiraz,Qeshm,Charter,9,L,6977456,1402,6,19,morning,6480
Dubai,Shiraz,Qeshm,Charter,9,M,6415050,1402,6,19,morning,7860
Dubai,Shiraz,Qeshm,Charter,9,N,5595976,1402,6,19,morning,6780
Dubai,Shiraz,Qeshm,Charter,9,Q,4905188,1402,6,19,morning,6600
Istanbul,Tehran,Mahan,Charter,4,Y,11000000,1402,6,19,morning,13020
Dubai,Lar,Dubai,Charter,8,Y,8078200,1402,6,19,morning,5460
Dubai,Lar,Dubai,Charter,7,FS,6732000,1402,6,19,morning,5940
Dubai,Lar,Dubai,Charter,8,Y,8000000,1402,6,19,morning,5640
Tehran,Kermanshah,Qeshm,Scheduled,9,A,882668,1402,6,19,morning,6720
Istanbul,Tehran,Mahan,Scheduled,4,C,19714600,1402,6,19,morning,13260
Dubai,Tehran,Mahan,Charter,4,Y,7000000,1402,6,19,morning,9480
Tehran,Bandar_Abbas,Qeshm,Scheduled,9,A,1653730,1402,6,19,morning,9000
Tehran,Baghdad,Iraqi,Charter,3,XY,4124600,1402,6,19,afternoon,7500
Yerevan,Tehran,Armenia,Charter,5,YY,12202800,1402,6,19,afternoon,8220
Yerevan,Tehran,Armenia,Charter,5,YY,12202800,1402,6,19,afternoon,8100
Yerevan,Tehran,Armenia,Charter,5,Y,11649500,1402,6,19,afternoon,8220
Yerevan,Tehran,Armenia,Charter,5,Y,11649500,1402,6,19,afternoon,8520
Yerevan,Tehran,Armenia,Charter,5,RR,11398000,1402,6,19,afternoon,8580
Yerevan,Tehran,Armenia,Charter,5,RR,11398000,1402,6,19,afternoon,7740
Yerevan,Tehran,Armenia,Charter,5,R,10844700,1402,6,19,afternoon,8640
Yerevan,Tehran,Armenia,Charter,5,R,10844700,1402,6,19,afternoon,8100
Yerevan,Tehran,Armenia,Charter,4,QQ,9033900,1402,6,19,afternoon,8700
Yerevan,Tehran,Armenia,Charter,4,QQ,9033900,1402,6,19,afternoon,8820
Yerevan,Tehran,Armenia,Charter,4,Q,8530900,1402,6,19,afternoon,8460
Yerevan,Tehran,Armenia,Charter,4,Q,8530900,1402,6,19,afternoon,8220
Tehran,Baghdad,Iraqi,Charter,3,XY,4070000,1402,6,19,afternoon,8160
Mashhad,Baghdad,Iraqi,Charter,5,XY,5811600,1402,6,19,afternoon,10380
Mashhad,Baghdad,Iraqi,Charter,3,XC,8553000,1402,6,19,afternoon,10920
Yerevan,Tehran,Armenia,Charter,4,Q,8450000,1402,6,19,afternoon,7980
Yerevan,Tehran,Armenia,Charter,4,Q,8450000,1402,6,19,afternoon,8160
Yerevan,Tehran,Armenia,Charter,5,R,10750000,1402,6,19,afternoon,8160
Yerevan,Tehran,Armenia,Charter,5,Y,11550000,1402,6,19,afternoon,8580
Tehran,Gheshm_Island,Qeshm,Scheduled,9,A,1639520,1402,6,19,afternoon,9000
Dubai,Tehran,Dubai,Charter,8,Y,7575200,1402,6,19,afternoon,10020
Dubai,Tehran,Dubai,Charter,6,Y,7500000,1402,6,19,afternoon,9900
Lar,Dubai,Dubai,Charter,8,Y,6385500,1402,6,19,afternoon,6300
Lar,Dubai,Dubai,Charter,6,Y,6800000,1402,6,19,afternoon,6300
Istanbul,Isfahan,Iranair,Charter,6,Y,11096200,1402,6,19,afternoon,14220
Istanbul,Isfahan,Iranair,Charter,5,Y,11000000,1402,6,19,afternoon,14520
Shiraz,Dubai,Qeshm,Charter,9,B,6839568,1402,6,19,afternoon,7140
Shiraz,Dubai,Qeshm,Charter,3,J,12839848,1402,6,19,afternoon,7200
Shiraz,Dubai,Qeshm,Charter,3,C,10997648,1402,6,19,afternoon,6960
Shiraz,Dubai,Qeshm,Charter,3,Z,9418648,1402,6,19,afternoon,7140
Shiraz,Dubai,Qeshm,Charter,9,S,8102748,1402,6,19,afternoon,6540
Shiraz,Dubai,Qeshm,Charter,9,Y,7418488,1402,6,19,afternoon,7800
Shiraz,Dubai,Qeshm,Charter,9,H,6365888,1402,6,19,afternoon,7260
Shiraz,Dubai,Qeshm,Charter,9,K,5681628,1402,6,19,afternoon,7320
Shiraz,Dubai,Qeshm,Charter,9,L,5102608,1402,6,19,afternoon,7620
Shiraz,Dubai,Qeshm,Charter,9,M,4628928,1402,6,19,afternoon,7320
Shiraz,Dubai,Qeshm,Charter,9,N,3944668,1402,6,19,afternoon,6660
Shiraz,Dubai,Qeshm,Charter,3,Q,3365748,1402,6,19,afternoon,7260
Istanbul,Tehran,Qeshm,Charter,9,Y,10800000,1402,6,19,afternoon,13440
Kuwait,Shiraz,Iranair,Charter,9,Y,7400000,1402,6,19,afternoon,6780
Tbilisi,Tehran,Aseman,Charter,5,C,8581200,1402,6,19,afternoon,8340
Tbilisi,Tehran,Aseman,Charter,6,Y,7072200,1402,6,19,afternoon,8340
Tbilisi,Tehran,Aseman,Charter,6,Y,7000000,1402,6,19,afternoon,7860
Tbilisi,Tehran,Aseman,Charter,4,Y,8500000,1402,6,19,afternoon,9000
Istanbul,Tehran,Airtour,Scheduled,7,Y,11000000,1402,6,19,afternoon,12660
Istanbul,Tehran,Airtour,Charter,8,Y,11096200,1402,6,19,afternoon,12660
Muscat,Shiraz,Salam,Charter,5,Y,4959600,1402,6,19,afternoon,8040
Tehran,Yerevan,Armenia,Charter,6,YY,11513700,1402,6,19,afternoon,8160
Tehran,Yerevan,Armenia,Charter,6,YY,11513700,1402,6,19,afternoon,8160
Tehran,Yerevan,Armenia,Charter,6,Y,10935400,1402,6,19,afternoon,9060
Tehran,Yerevan,Armenia,Charter,6,Y,10935400,1402,6,19,afternoon,8280
Tehran,Yerevan,Armenia,Charter,6,Y,10840200,1402,6,19,afternoon,8040
Tehran,Yerevan,Armenia,Charter,4,Y,10840200,1402,6,19,afternoon,8280
Muscat,Tehran,Salam,Charter,5,Y,6500000,1402,6,19,afternoon,10560
Muscat,Shiraz,Salam,Charter,5,Y,4690000,1402,6,19,afternoon,8280
Muscat,Shiraz,Salam,Charter,9,Y,8200000,1402,6,19,afternoon,8460
Bandar_Abbas,Kish_Island,Qeshm,Scheduled,9,A,882668,1402,6,19,afternoon,6060
Gheshm_Island,Isfahan,Qeshm,Scheduled,9,A,1400420,1402,6,19,afternoon,7800
Almaty,Tehran,Kish,Charter,9,Y,15500000,1402,6,19,afternoon,15000
Tehran,Dubai,Dubai,Charter,8,Y,4859000,1402,6,19,afternoon,9780
Tehran,Dubai,Dubai,Charter,8,Y,4714100,1402,6,19,afternoon,9540
Tehran,Dubai,Dubai,Charter,6,Y,4800000,1402,6,19,afternoon,9480
Dubai,Tehran,Qeshm,Charter,3,J,16194216,1402,6,19,afternoon,9420
Dubai,Tehran,Qeshm,Charter,9,W,14931130,1402,6,19,afternoon,9540
Dubai,Tehran,Qeshm,Charter,3,C,13993660,1402,6,19,afternoon,9960
Dubai,Tehran,Qeshm,Charter,9,S,12069360,1402,6,19,afternoon,9300
Dubai,Tehran,Qeshm,Charter,9,Y,9720830,1402,6,19,afternoon,9840
Dubai,Tehran,Qeshm,Charter,9,B,9030040,1402,6,19,afternoon,9720
Dubai,Tehran,Qeshm,Charter,9,H,8467540,1402,6,19,afternoon,10140
Dubai,Tehran,Qeshm,Charter,9,K,7648460,1402,6,19,afternoon,10380
Kish_Island,Bandar_Abbas,Qeshm,Scheduled,9,A,882668,1402,6,19,afternoon,6120
Tabriz,Tehran,Mahan,Scheduled,4,Y,1139600,1402,6,19,afternoon,7320
Tehran,Tbilisi,Zagros,Charter,4,Y,6000000,1402,6,19,afternoon,8940
Shiraz,Muscat,Salam,Charter,5,Y,4700000,1402,6,19,afternoon,8940
Tehran,Istanbul,Mahan,Charter,4,W,9152750,1402,6,19,afternoon,13140
Dubai,Mashhad,Dubai,Charter,8,Y,9587200,1402,6,19,afternoon,9660
Tehran,Muscat,Salam,Charter,5,Y,6500000,1402,6,19,afternoon,11040
Dubai,Mashhad,Dubai,Charter,8,Y,9500000,1402,6,19,afternoon,9660
Tehran,Dubai,Mahan,Scheduled,5,C,15898600,1402,6,19,afternoon,10200
Tehran,Dubai,Mahan,Scheduled,5,Y,5608600,1402,6,19,afternoon,9360
Tehran,Dubai,Mahan,Charter,5,Y,4368100,1402,6,19,afternoon,9600
Isfahan,Gheshm_Island,Qeshm,Scheduled,9,A,1400420,1402,6,19,afternoon,7560
Bandar_Abbas,Tehran,Qeshm,Scheduled,9,A,1653730,1402,6,19,afternoon,9240
Ahwaz,Tehran,Iranair,Scheduled,8,J,1925000,1402,6,19,afternoon,7440
Ahwaz,Tehran,Iranair,Scheduled,8,Y,1207000,1402,6,19,afternoon,6900
Dubai,Bandar_Abbas,Dubai,Charter,8,Y,8078200,1402,6,19,evening,6060
Tehran,Batumi,Aseman,Charter,5,C,10593200,1402,6,19,evening,9420
Tehran,Batumi,Aseman,Charter,4,Y,9000000,1402,6,19,evening,9240
Tehran,Batumi,Aseman,Charter,4,Y,9084200,1402,6,19,evening,9240
Dubai,Bandar_Abbas,Dubai,Charter,9,FS,7701000,1402,6,19,evening,5700
Dubai,Bandar_Abbas,Dubai,Charter,8,Y,8000000,1402,6,19,evening,6120
Isfahan,Istanbul,Iranair,Charter,5,Y,9500000,1402,6,19,evening,13740
Tehran,Istanbul,Qeshm,Charter,9,W,9500000,1402,6,19,evening,12840
Tehran,Gorgan,Qeshm,Scheduled,9,A,1127908,1402,6,19,evening,6540
Tbilisi,Tehran,Zagros,Charter,7,Y,6066200,1402,6,19,evening,8520
Tbilisi,Tehran,Zagros,Charter,5,T,5563200,1402,6,19,evening,8280
Tehran,Istanbul,Mahan,Charter,5,Y,9500000,1402,6,19,evening,13080
Tbilisi,Tehran,Zagros,Charter,5,Y,5500000,1402,6,19,evening,8460
Tbilisi,Tehran,Zagros,Charter,7,Y,6000000,1402,6,19,evening,8220
Gheshm_Island,Tehran,Qeshm,Scheduled,9,A,1639520,1402,6,19,evening,9420
Tehran,Istanbul,Airtour,Charter,7,Y,9989600,1402,6,19,evening,13620
Tehran,Istanbul,Airtour,Scheduled,7,Y,8900000,1402,6,19,evening,13140
Bandar_Abbas,Dubai,Dubai,Charter,9,Y,5418000,1402,6,19,evening,6240
Bandar_Abbas,Dubai,Dubai,Charter,8,Y,5500000,1402,6,19,evening,5880
Mashhad,Dubai,Dubai,Charter,8,Y,8000000,1402,6,19,evening,10440
Tehran,Tabriz,Qeshm,Scheduled,9,A,1115716,1402,6,19,night,6900
Tabriz,Istanbul,ATA,Charter,6,Y,12102200,1402,6,19,night,11280
Tabriz,Istanbul,ATA,Charter,6,Y,12000000,1402,6,19,night,11040
Tabriz,Istanbul,ATA,Charter,6,Y,10000000,1402,6,19,night,10980
Ahwaz,Tabriz,Karun,Charter,5,Y,2260000,1402,6,19,night,8760
Ahwaz,Tabriz,Karun,Charter,5,Y,1900000,1402,6,19,night,7920
Gorgan,Tehran,Qeshm,Scheduled,9,A,1127908,1402,6,19,night,6720
Istanbul,Tehran,Mahan,Charter,6,Y,12000000,1402,6,19,night,13140
Batumi,Tehran,Aseman,Charter,5,W,9000000,1402,6,19,night,9780
Batumi,Tehran,Aseman,Charter,4,Y,9500000,1402,6,19,night,10020
Batumi,Tehran,Aseman,Charter,5,C,10500000,1402,6,19,night,8940
Dubai,Tehran,Dubai,Charter,8,Y,7575200,1402,6,19,night,9600
Dubai,Tehran,Dubai,Charter,8,Y,7500000,1402,6,19,night,9900
Tabriz,Tehran,Qeshm,Scheduled,9,A,1139600,1402,6,19,night,7860
Tabriz,Tehran,Qeshm,Scheduled,9,A,1115716,1402,6,19,night,7680
Istanbul,Tehran,Qeshm,Charter,9,W,11500000,1402,6,19,night,12180
Istanbul,Tehran,Pegasus,Charter,9,Y,10794400,1402,6,19,night,12420
Istanbul,Tehran,Iranair,Charter,5,Y,10000000,1402,6,19,night,12960
Tehran,Izmir,Iranair,Charter,5,Y,15000000,1402,6,19,night,13980
Tehran,Izmir,Iranair,Charter,5,Y,15120200,1402,6,19,night,12960
Istanbul,Shiraz,Airtour,Scheduled,9,Y,14000000,1402,6,19,night,14760
Istanbul,Shiraz,Airtour,Charter,9,Y,16126200,1402,6,19,night,14460
