national_departure_code,departure_city,departure_airport,national_arrival_code,arrival_city,arrival_airport,orthodromic_distance_KM,flight_length_min,departure_date_YMD_format,local_departure_time,local_arrival_time,company_name,flight_number,fare_class_code,ticket_price_T,flight_sale_type,flight_capacity
TBS,Tbilisi,Tbilisi,IKA,Tehran,Imam_Khomeini,879,138.0,1402-06-26,13:15,13:59,Aseman,EP-6585,C,8581200,Charter,5.0
TBS,Tbilisi,Tbilisi,IKA,Tehran,Imam_Khomeini,879,141.0,1402-06-26,13:15,14:02,Aseman,EP-6585,Y,9587200,Charter,4.0
TBS,Tbilisi,Tbilisi,IKA,Tehran,Imam_Khomeini,879,151.0,1402-06-26,13:15,15:46,Aseman,EP-6585,W,7000000,Charter,4.0
TBS,Tbilisi,Tbilisi,IKA,Tehran,Imam_Khomeini,879,145.0,1402-06-26,13:15,15:40,Aseman,EP-6585,Y,9500000,Charter,4.0
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,220.0,1402-06-26,13:55,17:40,Airtour,B9-9711,Y,9900000,Scheduled,7.0
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,211.0,1402-06-26,13:55,18:10,Airtour,B9-9711,Y,11599200,Charter,7.0
MCT,Muscat,Muscat,SYZ,Shiraz,Shahid_Dastghaib,870,157.0,1402-06-26,14:00,15:00,Salam,OV-555,Y,4959600,Charter,5.0
IKA,Tehran,Imam_Khomeini,EVN,Yerevan,Zvartnots,792,146.0,1402-06-26,14:00,16:00,Armenia,6A-60222,YY,11513700,Charter,6.0
IKA,Tehran,Imam_Khomeini,EVN,Yerevan,Zvartnots,792,123.0,1402-06-26,14:00,16:00,Armenia,6A-222,YY,11513700,Charter,6.0
IKA,Tehran,Imam_Khomeini,EVN,Yerevan,Zvartnots,792,132.0,1402-06-26,14:00,16:00,Armenia,6A-60222,Y,10935400,Charter,6.0
IKA,Tehran,Imam_Khomeini,EVN,Yerevan,Zvartnots,792,123.0,1402-06-26,14:00,16:00,Armenia,6A-222,Y,10935400,Charter,6.0
IKA,Tehran,Imam_Khomeini,EVN,Yerevan,Zvartnots,792,148.0,1402-06-26,14:00,16:28,Armenia,6A-222,Y,10840200,Charter,6.0
IKA,Tehran,Imam_Khomeini,EVN,Yerevan,Zvartnots,792,128.0,1402-06-26,14:00,16:08,Armenia,6A-60222,Y,10840200,Charter,4.0
MCT,Muscat,Muscat,IKA,Tehran,Imam_Khomeini,1483,180.0,1402-06-26,14:00,17:00,Salam,OV-545,Y,6500000,Charter,5.0
MCT,Muscat,Muscat,SYZ,Shiraz,Shahid_Dastghaib,870,137.0,1402-06-26,14:00,16:17,Salam,OV-555,Y,4690000,Charter,5.0
MCT,Muscat,Muscat,SYZ,Shiraz,Shahid_Dastghaib,870,142.0,1402-06-26,14:00,16:22,Salam,OV-555,Y,8200000,Charter,9.0
BND,Bandar_Abbas,Bandar_Abbas,KIH,Kish_Island,Kish,251,98.0,1402-06-26,14:15,15:00,Qeshm,QB-1314,A,882668,Scheduled,9.0
GSM,Gheshm_Island,Dayrestan,IFN,Isfahan,Shahid_Beheshti,772,134.0,1402-06-26,14:55,16:25,Qeshm,QB-1261,A,1400420,Scheduled,9.0
ALA,Almaty,Almaty,IKA,Tehran,Imam_Khomeini,2382,253.0,1402-06-26,15:00,19:13,Kish,Y9-6078,Y,15500000,Charter,9.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,167.0,1402-06-26,15:35,17:05,Qeshm,QB-2211,J,16194216,Charter,3.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,158.0,1402-06-26,15:35,17:05,Qeshm,QB-2211,W,14931130,Charter,9.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,169.0,1402-06-26,15:35,17:05,Qeshm,QB-2211,C,13993660,Charter,3.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,160.0,1402-06-26,15:35,17:05,Qeshm,QB-2211,S,12069360,Charter,9.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,155.0,1402-06-26,15:35,17:05,Qeshm,QB-2211,Y,9720830,Charter,9.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,164.0,1402-06-26,15:35,17:05,Qeshm,QB-2211,B,9030040,Charter,9.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,161.0,1402-06-26,15:35,17:05,Qeshm,QB-2211,H,8467540,Charter,9.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,175.0,1402-06-26,15:35,17:05,Qeshm,QB-2211,K,7648460,Charter,9.0
KIH,Kish_Island,Kish,BND,Bandar_Abbas,Bandar_Abbas,251,93.0,1402-06-26,15:45,16:30,Qeshm,QB-1315,A,882668,Scheduled,9.0
TBZ,Tabriz,Tabriz,THR,Tehran,Mehrabad,525,117.0,1402-06-26,15:45,17:00,Mahan,W5-1001,Y,1139600,Scheduled,
TBZ,Tabriz,Tabriz,THR,Tehran,Mehrabad,525,125.0,1402-06-26,15:45,17:50,Mahan,W5-1001,B,1139600,Unknown,9.0
IKA,Tehran,Imam_Khomeini,TBS,Tbilisi,Tbilisi,879,145.0,1402-06-26,16:00,18:25,Zagros,ZO-3085,Y,5500000,Charter,5.0
SYZ,Shiraz,Shahid_Dastghaib,MCT,Muscat,Muscat,870,144.0,1402-06-26,16:00,18:24,Salam,OV-556,Y,4700000,Charter,5.0
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,214.0,1402-06-26,16:45,20:19,Mahan,W5-114,Y,9500000,Charter,5.0
DXB,Dubai,Dubai,MHD,Mashhad,Shahid_Hashemi_Nejad,1287,179.0,1402-06-26,16:55,18:40,Dubai,FZ-251,Y,9587200,Charter,8.0
IKA,Tehran,Imam_Khomeini,MCT,Muscat,Muscat,1483,191.0,1402-06-26,16:55,20:06,Salam,OV-546,Y,6500000,Charter,5.0
DXB,Dubai,Dubai,MHD,Mashhad,Shahid_Hashemi_Nejad,1287,175.0,1402-06-26,16:55,19:50,Dubai,FZ-251,Y,9500000,Charter,8.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,163.0,1402-06-26,17:00,19:30,Mahan,W5-65,Y,4368100,Charter,5.0
IFN,Isfahan,Shahid_Beheshti,GSM,Gheshm_Island,Dayrestan,772,130.0,1402-06-26,17:10,18:40,Qeshm,QB-1260,A,1400420,Scheduled,9.0
BND,Bandar_Abbas,Bandar_Abbas,THR,Tehran,Mehrabad,1057,155.0,1402-06-26,17:15,19:00,Qeshm,QB-1221,A,1653730,Scheduled,9.0
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,139.0,1402-06-26,17:35,19:10,Iranair,IR-5318,Y,6066200,Charter,6.0
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,137.0,1402-06-26,17:35,19:52,Iranair,IR-5318,Y,6000000,Charter,9.0
DXB,Dubai,Dubai,BND,Bandar_Abbas,Bandar_Abbas,241,94.0,1402-06-26,18:00,18:30,Dubai,FZ-243,Y,8078200,Charter,8.0
IKA,Tehran,Imam_Khomeini,BUS,Batumi,Batumi,1078,151.0,1402-06-26,18:00,20:31,Aseman,EP-546,Y,9000000,Charter,6.0
IKA,Tehran,Imam_Khomeini,BUS,Batumi,Batumi,1078,156.0,1402-06-26,18:00,20:36,Aseman,EP-546,Y,9084200,Charter,4.0
DXB,Dubai,Dubai,BND,Bandar_Abbas,Bandar_Abbas,241,95.0,1402-06-26,18:00,19:35,Dubai,FZ-243,FS,7701000,Charter,9.0
DXB,Dubai,Dubai,BND,Bandar_Abbas,Bandar_Abbas,241,101.0,1402-06-26,18:00,19:41,Dubai,FZ-243,Y,8000000,Charter,8.0
IFN,Isfahan,Shahid_Beheshti,IST,Istanbul,Istanbul,2254,232.0,1402-06-26,18:15,22:07,Iranair,IR-775,Y,7000000,Charter,5.0
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,216.0,1402-06-26,18:45,22:21,Qeshm,QB-2215,Y,8835000,Charter,5.0
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,215.0,1402-06-26,18:45,22:20,Qeshm,QB-2215,Y,9500000,Charter,9.0
THR,Tehran,Mehrabad,GBT,Gorgan,Gorgan,309,100.0,1402-06-26,19:00,20:00,Qeshm,QB-1294,A,1127908,Scheduled,9.0
TBS,Tbilisi,Tbilisi,IKA,Tehran,Imam_Khomeini,879,142.0,1402-06-26,19:00,20:30,Zagros,ZO-3084,Y,6066200,Charter,6.0
TBS,Tbilisi,Tbilisi,IKA,Tehran,Imam_Khomeini,879,143.0,1402-06-26,19:00,21:23,Zagros,ZO-3084,Y,6000000,Charter,6.0
GSM,Gheshm_Island,Dayrestan,THR,Tehran,Mehrabad,1085,161.0,1402-06-26,19:25,21:25,Qeshm,QB-1241,A,1639520,Scheduled,9.0
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,210.0,1402-06-26,19:30,22:00,Airtour,B9-9702,Y,8078200,Charter,8.0
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,223.0,1402-06-26,19:30,22:30,Airtour,B9-9702,Y,7000000,Scheduled,8.0
BND,Bandar_Abbas,Bandar_Abbas,DXB,Dubai,Dubai,241,99.0,1402-06-26,19:30,21:09,Dubai,FZ-244,Y,5418000,Charter,9.0
BND,Bandar_Abbas,Bandar_Abbas,DXB,Dubai,Dubai,241,94.0,1402-06-26,19:30,21:04,Dubai,FZ-244,Y,5500000,Charter,8.0
MHD,Mashhad,Shahid_Hashemi_Nejad,DXB,Dubai,Dubai,1287,164.0,1402-06-26,19:40,22:24,Dubai,FZ-252,Y,8000000,Charter,8.0
THR,Tehran,Mehrabad,TBZ,Tabriz,Tabriz,525,119.0,1402-06-26,20:05,21:25,Qeshm,QB-1273,A,1115716,Scheduled,9.0
TBZ,Tabriz,Tabriz,IST,Istanbul,Istanbul,1535,183.0,1402-06-26,20:10,21:10,ATA,I3-6601,Y,12102200,Charter,6.0
TBZ,Tabriz,Tabriz,IST,Istanbul,Istanbul,1535,185.0,1402-06-26,20:10,23:15,ATA,I3-6601,Y,12000000,Charter,6.0
GBT,Gorgan,Gorgan,THR,Tehran,Mehrabad,309,92.0,1402-06-26,20:45,21:45,Qeshm,QB-1295,A,1127908,Scheduled,9.0
KER,Kerman,Ayatollah_Hashemi_Rafsanjani,THR,Tehran,Mehrabad,799,135.0,1402-06-26,21:00,22:40,Mahan,W5-1052,Y,1321100,Scheduled,
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,157.0,1402-06-26,21:10,23:47,Mahan,W5-64,Y,8500000,Charter,5.0
BUS,Batumi,Batumi,IKA,Tehran,Imam_Khomeini,1078,156.0,1402-06-26,21:30,00:06,Aseman,EP-547,W,9000000,Charter,5.0
BUS,Batumi,Batumi,IKA,Tehran,Imam_Khomeini,1078,164.0,1402-06-26,21:30,00:14,Aseman,EP-547,Y,10000000,Charter,6.0
TBZ,Tabriz,Tabriz,THR,Tehran,Mehrabad,525,121.0,1402-06-26,22:10,23:30,Qeshm,QB-1272,A,1139600,Scheduled,
TBZ,Tabriz,Tabriz,THR,Tehran,Mehrabad,525,120.0,1402-06-26,22:10,23:30,Qeshm,QB-1272,A,1115716,Scheduled,9.0
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,218.0,1402-06-26,22:45,02:23,Qeshm,QB-2214,Y,9800000,Charter,5.0
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,224.0,1402-06-26,22:45,02:29,Qeshm,QB-2214,W,9900000,Charter,9.0
SAW,Istanbul,Sabiha_Gokcen,IKA,Tehran,Imam_Khomeini,1999,221.0,1402-06-26,23:10,02:40,Pegasus,PC-512,Y,9587200,Charter,9.0
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,215.0,1402-06-26,23:10,02:45,Iranair,IR-718,Y,9900000,Charter,5.0
IKA,Tehran,Imam_Khomeini,ADB,Izmir,Adnan_Menderes,2152,235.0,1402-06-26,23:30,03:25,Iranair,IR-759,Y,15000000,Charter,5.0
IKA,Tehran,Imam_Khomeini,ADB,Izmir,Adnan_Menderes,2152,227.0,1402-06-26,23:30,03:17,Iranair,IR-759,Y,15120200,Charter,5.0
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,226.0,1402-06-26,23:30,03:16,Mahan,W5-121,Y,10800000,Charter,7.0
IST,Istanbul,Istanbul,SYZ,Shiraz,Shahid_Dastghaib,2512,248.0,1402-06-26,23:45,04:00,Airtour,B9-9730,Y,12000000,Scheduled,9.0
IST,Istanbul,Istanbul,SYZ,Shiraz,Shahid_Dastghaib,2512,247.0,1402-06-26,23:45,04:30,Airtour,B9-9730,Y,14114200,Charter,9.0
SAW,Istanbul,Sabiha_Gokcen,TBZ,Tabriz,Tabriz,1484,187.0,1402-06-26,23:55,02:45,Pegasus,PC-508,Y,7816600,Charter,4.0
SAW,Istanbul,Sabiha_Gokcen,IKA,Tehran,Imam_Khomeini,1999,222.0,1402-06-26,23:55,03:25,Pegasus,PC-514,Y,9386000,Charter,9.0
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,224.0,1402-06-27,00:00,03:00,Mahan,W5-121,C,18005800,Scheduled,
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,220.0,1402-06-27,00:00,03:00,Mahan,W5-121,Y,16287600,Scheduled,
ESB,Ankara,Esenboga,IKA,Tehran,Imam_Khomeini,1675,187.0,1402-06-27,00:25,03:20,Pegasus,PC-1736,Y,8078200,Charter,9.0
ADB,Izmir,Adnan_Menderes,IKA,Tehran,Imam_Khomeini,2152,226.0,1402-06-27,02:55,06:41,Iranair,IR-758,Y,12134500,Charter,9.0
IST,Istanbul,Istanbul,TBZ,Tabriz,Tabriz,1535,181.0,1402-06-27,02:55,05:56,Turkish,TK-882,Y,8680000,Charter,4.0
TBZ,Tabriz,Tabriz,SAW,Istanbul,Sabiha_Gokcen,1484,183.0,1402-06-27,04:05,06:20,Pegasus,PC-509,Y,6518900,Charter,9.0
IKA,Tehran,Imam_Khomeini,ESB,Ankara,Esenboga,1675,185.0,1402-06-27,04:20,06:45,Pegasus,PC-1737,Y,8078200,Charter,9.0
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,219.0,1402-06-27,05:00,08:39,ATA,I3-6619,Y,14000000,Charter,5.0
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,180.0,1402-06-27,06:00,07:30,Airtour,B9-9738,Y,7575200,Charter,5.0
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,224.0,1402-06-27,06:00,09:25,Mahan,W5-112,Y,11561600,Scheduled,
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,223.0,1402-06-27,06:00,09:43,Mahan,W5-112,W,9632500,Charter,5.0
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,228.0,1402-06-27,06:00,09:48,Mahan,W5-112,Y,10000000,Charter,5.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,160.0,1402-06-27,06:50,09:20,Mahan,W5-61,Y,4368100,Charter,5.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,169.0,1402-06-27,06:50,09:39,Mahan,W5-61,W,4285500,Charter,5.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,152.0,1402-06-27,06:50,09:22,Mahan,W5-61,E,4867100,Charter,
TBZ,Tabriz,Tabriz,IST,Istanbul,Istanbul,1535,189.0,1402-06-27,06:55,09:11,Turkish,TK-883,Y,9486600,Charter,5.0
TBZ,Tabriz,Tabriz,IST,Istanbul,Istanbul,1535,181.0,1402-06-27,06:55,09:56,Turkish,TK-883,Y,9400000,Charter,4.0
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,216.0,1402-06-27,07:30,10:55,Mahan,W5-116,Y,11561600,Scheduled,
IKA,Tehran,Imam_Khomeini,GYD,Baku,Heydar_Aliyev,570,116.0,1402-06-27,07:35,09:31,Iranair,IR-749,Y,17314500,Charter,2.0
IKA,Tehran,Imam_Khomeini,GYD,Baku,Heydar_Aliyev,570,121.0,1402-06-27,07:35,09:36,Iranair,IR-749,C,20130000,Scheduled,5.0
IKA,Tehran,Imam_Khomeini,GYD,Baku,Heydar_Aliyev,570,127.0,1402-06-27,07:35,09:42,Iranair,IR-749,I,18403500,Scheduled,2.0
IKA,Tehran,Imam_Khomeini,MCT,Muscat,Muscat,1483,198.0,1402-06-27,07:45,09:15,Qeshm,QB-2112,Y,7197900,Charter,9.0
IKA,Tehran,Imam_Khomeini,MCT,Muscat,Muscat,1483,174.0,1402-06-27,07:45,10:05,Qeshm,QB-2112,Y,7197900,Charter,9.0
IKA,Tehran,Imam_Khomeini,MCT,Muscat,Muscat,1483,177.0,1402-06-27,07:45,10:42,Qeshm,QB-2112,Y,7500000,Charter,9.0
IKA,Tehran,Imam_Khomeini,MCT,Muscat,Muscat,1483,184.0,1402-06-27,07:45,10:49,Qeshm,QB-2112,C,10000000,Charter,2.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,162.0,1402-06-27,08:00,11:00,Airtour,B9-9720,Y33,3800000,Scheduled,7.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,160.0,1402-06-27,08:00,11:30,Airtour,B9-9720,Y33,3853000,Charter,7.0
IKA,Tehran,Imam_Khomeini,TBS,Tbilisi,Tbilisi,879,144.0,1402-06-27,08:05,10:29,Qeshm,QB-2273,W,8000000,Charter,5.0
IKA,Tehran,Imam_Khomeini,TBS,Tbilisi,Tbilisi,879,128.0,1402-06-27,08:05,10:13,Qeshm,QB-2273,Y,9000000,Charter,5.0
IKA,Tehran,Imam_Khomeini,TBS,Tbilisi,Tbilisi,879,139.0,1402-06-27,08:05,10:24,Qeshm,QB-2273,C,10000000,Charter,2.0
SYZ,Shiraz,Shahid_Dastghaib,DXB,Dubai,Dubai,550,133.0,1402-06-27,08:10,10:23,Iranair,IR-656,Y,4000000,Charter,9.0
THR,Tehran,Mehrabad,KIH,Kish_Island,Kish,1050,147.0,1402-06-27,08:20,10:05,Qeshm,QB-1224,A,1753600,Scheduled,
THR,Tehran,Mehrabad,KIH,Kish_Island,Kish,1050,157.0,1402-06-27,08:20,10:05,Qeshm,QB-1224,A,1708656,Scheduled,9.0
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,227.0,1402-06-27,08:25,12:12,Iranair,IR-719,W,10000000,Charter,7.0
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,213.0,1402-06-27,08:25,11:58,Iranair,IR-719,RV,8757500,Scheduled,5.0
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,220.0,1402-06-27,08:45,12:25,Qeshm,QB-2213,Y,9030000,Charter,9.0
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,204.0,1402-06-27,08:45,12:09,Qeshm,QB-2213,Y,9400000,Charter,9.0
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,215.0,1402-06-27,08:45,12:20,Qeshm,QB-2213,W,9500000,Charter,9.0
IKA,Tehran,Imam_Khomeini,ESB,Ankara,Esenboga,1675,184.0,1402-06-27,08:50,10:50,Caspian,RV-7914,Y,7877000,Charter,9.0
BGW,Baghdad,Baghdad,IKA,Tehran,Imam_Khomeini,679,135.0,1402-06-27,09:00,11:15,Iraqi,IA-1111,XY,5258700,Charter,8.0
IST,Istanbul,Istanbul,TBZ,Tabriz,Tabriz,1535,194.0,1402-06-27,09:00,12:14,ATA,I3-6602,Y,12000000,Charter,6.0
THR,Tehran,Mehrabad,KSH,Kermanshah,Shahid_Ashrafi_Esfahani,405,118.0,1402-06-27,09:25,10:25,Qeshm,QB-1291,A,882668,Scheduled,9.0
SYZ,Shiraz,Shahid_Dastghaib,IST,Istanbul,Istanbul,2512,244.0,1402-06-27,09:30,11:30,Airtour,B9-9731,Y,8782400,Charter,9.0
SYZ,Shiraz,Shahid_Dastghaib,IST,Istanbul,Istanbul,2512,253.0,1402-06-27,09:30,12:00,Airtour,B9-9731,Y,8700000,Scheduled,9.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,161.0,1402-06-27,09:45,12:15,Mahan,W5-63,Y,4368100,Charter,5.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,165.0,1402-06-27,09:45,12:30,Mahan,W5-63,W,4348180,Charter,5.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,160.0,1402-06-27,09:45,12:25,Mahan,W5-63,Y,4400000,Charter,5.0
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,133.0,1402-06-27,10:00,11:05,Iranair,IR-5325,Y,5009900,Charter,9.0
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,142.0,1402-06-27,10:00,12:22,Iranair,IR-5325,Y,6000000,Charter,9.0
BGW,Baghdad,Baghdad,MHD,Mashhad,Shahid_Hashemi_Nejad,1445,178.0,1402-06-27,10:00,12:58,Baghdad,IF-563,Y,8500000,Charter,5.0
DXB,Dubai,Dubai,LRR,Lar,Larestan,286,109.0,1402-06-27,10:20,12:09,Dubai,FZ-267,FS,6732000,Charter,5.0
GYD,Baku,Heydar_Aliyev,IKA,Tehran,Imam_Khomeini,570,122.0,1402-06-27,10:25,10:55,Iranair,IR-748,Y,11890900,Charter,7.0
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,211.0,1402-06-27,10:55,14:26,Mahan,W5-113,Y,7600000,Charter,5.0
DXB,Dubai,Dubai,SYZ,Shiraz,Shahid_Dastghaib,550,109.0,1402-06-27,11:00,11:40,Iranair,IR-657,Y,7575200,Charter,9.0
DXB,Dubai,Dubai,SYZ,Shiraz,Shahid_Dastghaib,550,122.0,1402-06-27,11:00,13:02,Iranair,IR-657,Y,6000000,Charter,9.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,150.0,1402-06-27,11:05,12:50,Qeshm,QB-1225,A,1753600,Scheduled,
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,151.0,1402-06-27,11:05,13:36,Qeshm,QB-1225,A,1708656,Scheduled,9.0
KSH,Kermanshah,Shahid_Ashrafi_Esfahani,THR,Tehran,Mehrabad,405,113.0,1402-06-27,11:15,12:15,Qeshm,QB-1290,A,882668,Scheduled,9.0
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,209.0,1402-06-27,11:25,14:30,Mahan,W5-113,C,18005800,Scheduled,
MCT,Muscat,Muscat,SYZ,Shiraz,Shahid_Dastghaib,870,144.0,1402-06-27,11:30,12:50,Qeshm,QB-2117,C,9084200,Charter,2.0
MCT,Muscat,Muscat,SYZ,Shiraz,Shahid_Dastghaib,870,147.0,1402-06-27,11:30,12:50,Qeshm,QB-2117,Y,5563200,Charter,9.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,167.0,1402-06-27,11:30,14:17,Mahan,W5-60,Y,7000000,Charter,5.0
MCT,Muscat,Muscat,SYZ,Shiraz,Shahid_Dastghaib,870,145.0,1402-06-27,11:45,14:10,Qeshm,QB-2117,W,5500000,Charter,9.0
MCT,Muscat,Muscat,SYZ,Shiraz,Shahid_Dastghaib,870,147.0,1402-06-27,11:45,14:12,Qeshm,QB-2117,C,8500000,Charter,2.0
TBS,Tbilisi,Tbilisi,IKA,Tehran,Imam_Khomeini,879,141.0,1402-06-27,11:50,12:37,Qeshm,QB-2272,C,10090200,Charter,2.0
TBS,Tbilisi,Tbilisi,IKA,Tehran,Imam_Khomeini,879,142.0,1402-06-27,11:50,12:37,Qeshm,QB-2272,Y,8078200,Charter,5.0
LRR,Lar,Larestan,DXB,Dubai,Dubai,286,98.0,1402-06-27,11:50,13:28,Dubai,FZ-268,Y,6385500,Charter,8.0
TBS,Tbilisi,Tbilisi,IKA,Tehran,Imam_Khomeini,879,134.0,1402-06-27,11:50,14:04,Qeshm,QB-2272,W,8000000,Charter,4.0
TBS,Tbilisi,Tbilisi,IKA,Tehran,Imam_Khomeini,879,147.0,1402-06-27,11:50,14:17,Qeshm,QB-2272,Y,9000000,Charter,3.0
TBS,Tbilisi,Tbilisi,IKA,Tehran,Imam_Khomeini,879,140.0,1402-06-27,11:50,14:10,Qeshm,QB-2272,C,10000000,Charter,2.0
THR,Tehran,Mehrabad,SYZ,Shiraz,Shahid_Dastghaib,694,127.0,1402-06-27,11:55,13:15,Qeshm,QB-1298,A,1295756,Scheduled,9.0
IKA,Tehran,Imam_Khomeini,BGW,Baghdad,Baghdad,679,137.0,1402-06-27,12:00,13:00,Iraqi,IA-1112,XY,4124600,Charter,8.0
IKA,Tehran,Imam_Khomeini,BGW,Baghdad,Baghdad,679,128.0,1402-06-27,12:00,14:08,Iraqi,IA-1112,XY,4070000,Charter,8.0
IKA,Tehran,Imam_Khomeini,TBS,Tbilisi,Tbilisi,879,142.0,1402-06-27,12:00,14:22,Varesh,VRH-6808,Y,8000000,Charter,5.0
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,125.0,1402-06-27,12:05,13:40,Iranair,IR-5324,Y,5563200,Charter,6.0
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,134.0,1402-06-27,12:05,14:19,Iranair,IR-5324,Y,5500000,Charter,9.0
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,135.0,1402-06-27,12:05,14:20,Iranair,IR-5324,Y,8000000,Charter,6.0
ESB,Ankara,Esenboga,IKA,Tehran,Imam_Khomeini,1675,190.0,1402-06-27,12:10,15:10,Caspian,RV-7915,Y,8329700,Charter,9.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,172.0,1402-06-27,12:30,14:00,Airtour,B9-9721,Y,5865000,Charter,9.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,157.0,1402-06-27,12:30,14:30,Airtour,B9-9721,Y,5800000,Scheduled,9.0
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,216.0,1402-06-27,12:40,16:16,Iranair,IR-718,Y,9000000,Charter,5.0
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,220.0,1402-06-27,12:40,16:20,Iranair,IR-718,Y,9500000,Charter,5.0
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,220.0,1402-06-27,12:45,15:45,Mahan,W5-117,C,18005800,Scheduled,
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,222.0,1402-06-27,12:45,16:27,Qeshm,QB-2212,Y,9500000,Charter,9.0
THR,Tehran,Mehrabad,GSM,Gheshm_Island,Dayrestan,1085,172.0,1402-06-27,13:30,15:30,Qeshm,QB-1240,A,1639520,Scheduled,9.0
MHD,Mashhad,Shahid_Hashemi_Nejad,BGW,Baghdad,Baghdad,1445,167.0,1402-06-27,13:40,16:27,Baghdad,IF-564,Y,8500000,Charter,5.0
MCT,Muscat,Muscat,SYZ,Shiraz,Shahid_Dastghaib,870,143.0,1402-06-27,14:00,15:00,Salam,OV-555,Y,4959600,Charter,5.0
IKA,Tehran,Imam_Khomeini,EVN,Yerevan,Zvartnots,792,141.0,1402-06-27,14:00,15:36,Qeshm,QB-2251,C,9084200,Charter,4.0
