arrival_city_name_persian,local_arrival_time,flight_capacity,company_name,departure_city_name_persian,departure_date,departure_date_YMD_format,local_departure_time,flight_class_type,flight_number,flight_sale_type,national_arrival_code,national_departure_code,ticket_id,ticket_price_T
,,9,Caspian,,شنبه 21 مرداد,,07:40,Y,7907,چارتری,MHD,NJF,13443,5600000
,,9,Taban,,شنبه 21 مرداد,,12:15,M80Y,7268,چارتری,MHD,NJF,13444,5635000
,,7,Caspian,,شنبه 21 مرداد,,16:05,M83Y,7923,چارتری,MHD,NJF,13445,5642200
,,7,Caspian,,جمعه 20 مرداد,,16:05,M80Y,7923,چارتری,MHD,NJF,13450,5040000
,,8,Aseman,,جمعه 20 مرداد,,16:00,737Y,6596,چارتری,MHD,NJF,13451,5254600
,,7,ATA,,جمعه 20 مرداد,,13:00,M80Y,6642,چارتری,MHD,NJF,13452,5635000
,,9,Airtour,,پنج شنبه 19 مرداد,,20:15,Boeing MD-82Y,9739,چارتری,MHD,NJF,13455,4900000
,,7,Caspian,,پنج شنبه 19 مرداد,,16:05,M80Y,7923,چارتری,MHD,NJF,13456,5060800
,,7,Caspian,,پنج شنبه 19 مرداد,,16:05,M80M,7923,چارتری,MHD,NJF,13457,5254600
,,7,ATA,,پنج شنبه 19 مرداد,,13:00,M80Y,6642,چارتری,MHD,NJF,13458,5390000
,,5,j1,,چهارشنبه 18 مرداد,,19:45,319W,4800,چارتری,MHD,NJF,13459,6000000
,,5,Iraqi,,سه شنبه 07 شهریور,,08:30,Y,117,چارتری,MHD,NJF,13462,6642522
,,5,Iraqi,,سه شنبه 07 شهریور,,08:30,Y,117,چارتری,MHD,NJF,13463,6704970
,,2,Iraqi,,سه شنبه 07 شهریور,,08:30,B737 MAXC,117,بیزنس-چارتری,MHD,NJF,13464,9821500
,,2,Iraqi,,سه شنبه 07 شهریور,,08:30,B737 MAXC,117,چارتری,MHD,NJF,13465,10039930
,,9,ATA,,یکشنبه 05 شهریور,,14:50,Y,6648,چارتری,MHD,NJF,13467,6120000
,,5,ATA,,یکشنبه 05 شهریور,,13:00,Y,6642,چارتری,MHD,NJF,13468,7073700
,,6,ATA,,جمعه 03 شهریور,,13:00,Y,6642,چارتری,MHD,NJF,13471,4797500
,,6,ATA,,جمعه 03 شهریور,,13:00,M80Y,6642,چارتری,MHD,NJF,13472,4850000
,,6,ATA,,جمعه 03 شهریور,,13:00,Y,6642,چارتری,MHD,NJF,13473,4892500
,,9,ATA,,جمعه 03 شهریور,,14:50,Y,6648,چارتری,MHD,NJF,13474,6060000
,,6,ATA,,پنج شنبه 02 شهریور,,13:00,M80Y,6642,چارتری,MHD,NJF,13476,4850000
,,6,Meraj,,چهارشنبه 25 مرداد,,02:15,Y,4836,چارتری,IFN,NJF,13479,3742550
,,9,Aseman,,چهارشنبه 25 مرداد,,17:00,Y,6544,چارتری,IFN,NJF,13480,4029900
,,4,Caspian,,سه شنبه 24 مرداد,,08:15,M82Y,7929,چارتری,IFN,NJF,13482,4000000
,,5,Varesh,,شنبه 21 مرداد,,07:00,Y,6822,چارتری,IFN,NJF,13483,4551750
,,6,Meraj,,پنج شنبه 19 مرداد,,02:15,Y,4836,چارتری,IFN,NJF,13487,4046000
,,6,Iranair,,پنج شنبه 19 مرداد,,12:05,Y,5326,چارتری,IFN,NJF,13488,4652900
,,9,Qeshm,,یکشنبه 22 مرداد,,10:00,AirbusY,2296,چارتری,MHD,NJF,13497,5400000
,,9,Qeshm,,یکشنبه 22 مرداد,,10:00,320Y,2296,چارتری,MHD,NJF,13498,5500000
,,7,ATA,,یکشنبه 22 مرداد,,13:00,M80Y,6642,چارتری,MHD,NJF,13499,5635000
,,7,Zagros,,شنبه 21 مرداد,,08:20,Y,3010,چارتری,MHD,NJF,13503,5700000
,,7,Caspian,,شنبه 21 مرداد,,07:40,M82W,7907,چارتری,MHD,NJF,13504,5800000
,,6,Caspian,,شنبه 21 مرداد,,16:05,M83Y,7923,چارتری,MHD,NJF,13505,6300000
,,6,Zagros,,جمعه 20 مرداد,,08:20,320Y,3010,چارتری,MHD,NJF,13510,6000000
,,7,j1,,جمعه 20 مرداد,,19:45,319W,4800,چارتری,MHD,NJF,13511,6500000
,,6,ATA,,جمعه 20 مرداد,,13:00,M80L,6642,چارتری,MHD,NJF,13512,6750000
,,7,Caspian,,پنج شنبه 19 مرداد,,18:15,737Y,7907,چارتری,MHD,NJF,13516,5500000
,,5,Taban,,پنج شنبه 19 مرداد,,07:30,M80Y,7268,چارتری,MHD,NJF,13517,5642200
,,6,ATA,,پنج شنبه 19 مرداد,,13:00,M80Y,6642,چارتری,MHD,NJF,13518,5800000
,,5,Zagros,,پنج شنبه 19 مرداد,,08:20,320Y,3010,چارتری,MHD,NJF,13519,6000000
اصفهان,,موجود,Iranair,نجف,پنج شنبه 19 مرداد,1402/05/19,12:05,A300B4-203V,5326,با ضمانت-سیستمی,IFN,NJF,13486,8299500
,,6,ATA,,یکشنبه 22 مرداد,,13:00,M80Y,6642,چارتری,MHD,NJF,13523,6200000
,,7,j1,,یکشنبه 22 مرداد,,19:45,319W,4800,چارتری,MHD,NJF,13524,6500000
,,9,Zagros,,یکشنبه 22 مرداد,,06:50,320O,3010,چارتری,MHD,NJF,13525,7000000
,,2,Qeshm,,یکشنبه 22 مرداد,,10:00,320C,2296,بیزنس-چارتری,MHD,NJF,13526,7400000
,,7,j1,,پنج شنبه 19 مرداد,,19:45,319W,4800,چارتری,MHD,NJF,13528,6000000
,,5,Taban,,پنج شنبه 19 مرداد,,13:30,320C,7264,بیزنس-چارتری,MHD,NJF,13529,6125000
مشهد,15:30,5,ATA,نجف,پنج شنبه 19 مرداد,1402/05/19,13:00,M80Y,6642,با ضمانت-چارتری,MHD,NJF,13515,5865000
مشهد,20:45,7,Caspian,نجف,پنج شنبه 19 مرداد,1402/05/19,18:15,737Y,7907,با ضمانت-چارتری,MHD,NJF,13514,5563200
مشهد,10:00,6,Taban,نجف,پنج شنبه 19 مرداد,1402/05/19,07:30,M80Y,7268,با ضمانت-چارتری,MHD,NJF,13513,5563200
مشهد,18:00,3,Aseman,نجف,جمعه 20 مرداد,1402/05/20,16:00,737C,6596,با ضمانت-بیزنس-چارتری,MHD,NJF,13509,9084200
مشهد,15:30,6,ATA,نجف,جمعه 20 مرداد,1402/05/20,13:00,M80L,6642,با ضمانت-چارتری,MHD,NJF,13508,7072200
مشهد,22:15,7,j1,نجف,جمعه 20 مرداد,1402/05/20,19:45,319W,4800,با ضمانت-چارتری,MHD,NJF,13507,6569200
مشهد,10:50,6,Zagros,نجف,جمعه 20 مرداد,1402/05/20,08:20,320Y,3010,با ضمانت-چارتری,MHD,NJF,13506,6066200
مشهد,18:55,7,Caspian,نجف,شنبه 21 مرداد,1402/05/21,16:05,M83Y,7923,با ضمانت-چارتری,MHD,NJF,13502,5764400
مشهد,10:50,7,Zagros,نجف,شنبه 21 مرداد,1402/05/21,08:20,320Y,3010,با ضمانت-چارتری,MHD,NJF,13501,5764400
مشهد,15:30,6,ATA,نجف,شنبه 21 مرداد,1402/05/21,13:00,M80Y,6642,با ضمانت-چارتری,MHD,NJF,13500,5663800
مشهد,18:55,7,Caspian,نجف,یکشنبه 22 مرداد,1402/05/22,16:05,M83Y,7923,با ضمانت-چارتری,MHD,NJF,13496,5563200
مشهد,15:30,6,ATA,نجف,یکشنبه 22 مرداد,1402/05/22,13:00,M80Y,6642,با ضمانت-چارتری,MHD,NJF,13495,5563200
مشهد,15:30,6,ATA,نجف,یکشنبه 22 مرداد,1402/05/22,13:00,M80M,6642,با ضمانت-چارتری,MHD,NJF,13494,5462600
مشهد,12:30,2,Qeshm,نجف,یکشنبه 22 مرداد,1402/05/22,10:00,320C,2296,با ضمانت-بیزنس-چارتری,MHD,NJF,13522,7474600
مشهد,22:15,7,j1,نجف,یکشنبه 22 مرداد,1402/05/22,19:45,319W,4800,با ضمانت-چارتری,MHD,NJF,13521,6569200
مشهد,22:15,7,j1,نجف,پنج شنبه 19 مرداد,1402/05/19,19:45,319W,4800,با ضمانت-چارتری,MHD,NJF,13527,6066200
مشهد,12:45,9,Airtour,نجف,یکشنبه 22 مرداد,1402/05/22,09:15,MD82Y,9739,با ضمانت-چارتری,MHD,NJF,13520,6066200
مشهد,12:30,2,Qeshm,نجف,یکشنبه 22 مرداد,1402/05/22,10:00,320Y,2296,با ضمانت-چارتری,MHD,NJF,13493,5462600
تهران,19:10,6,Iranair,نجف,یکشنبه 09 مهر,در,17:35,AB3Y,5318,با ضمانت-چارتری,IKA,NJF,13492,6066200
تهران,13:40,6,Iranair,نجف,یکشنبه 09 مهر,در,12:05,AB3Y,5324,با ضمانت-چارتری,IKA,NJF,13491,5060200
تهران,19:10,6,Iranair,نجف,دوشنبه 10 مهر,در,17:35,AB3Y,5318,با ضمانت-چارتری,IKA,NJF,13490,6066200
تهران,13:40,6,Iranair,نجف,دوشنبه 10 مهر,در,12:05,AB3Y,5324,با ضمانت-چارتری,IKA,NJF,13489,5060200
اصفهان,,موجود,Iranair,نجف,پنج شنبه 19 مرداد,1402/05/19,12:05,A300B4-203M,5326,با ضمانت-سیستمی,IFN,NJF,13485,6046500
اصفهان,,9,Iranair,نجف,پنج شنبه 19 مرداد,1402/05/19,12:05,A300B4-203N,5326,با ضمانت-سیستمی,IFN,NJF,13484,5370500
اصفهان,10:05,4,Caspian,نجف,سه شنبه 24 مرداد,1402/05/24,08:15,M82Y,7929,با ضمانت-چارتری,IFN,NJF,13481,4054200
اصفهان,19:00,4,Aseman,نجف,چهارشنبه 25 مرداد,1402/05/25,17:00,737C,6544,با ضمانت-بیزنس-چارتری,IFN,NJF,13478,6066200
اصفهان,19:00,9,Aseman,نجف,چهارشنبه 25 مرداد,1402/05/25,17:00,737Y,6544,با ضمانت-چارتری,IFN,NJF,13477,4255400
مشهد,15:30,6,ATA,نجف,پنج شنبه 02 شهریور,1402/06/02,13:00,M80Y,6642,با ضمانت-چارتری,MHD,NJF,13475,5060200
مشهد,15:30,6,ATA,نجف,جمعه 03 شهریور,1402/06/03,13:00,M80Y,6642,با ضمانت-چارتری,MHD,NJF,13470,5060200
مشهد,15:30,1,ATA,نجف,شنبه 04 شهریور,1402/06/04,13:00,M80Y,6642,با ضمانت-چارتری,MHD,NJF,13469,5060200
مشهد,15:30,5,ATA,نجف,یکشنبه 05 شهریور,1402/06/05,13:00,M80Y,6642,با ضمانت-چارتری,MHD,NJF,13466,7374000
مشهد,11:30,2,Iraqi,نجف,سه شنبه 07 شهریور,1402/06/07,08:30,B737 MAXC,117,با ضمانت-بیزنس-چارتری,MHD,NJF,13461,9910600
مشهد,11:30,3,Iraqi,نجف,سه شنبه 07 شهریور,1402/06/07,08:30,B737 MAXY,117,با ضمانت-چارتری,MHD,NJF,13460,6643100
مشهد,18:55,7,Caspian,نجف,پنج شنبه 19 مرداد,1402/05/19,16:05,M80Y,7923,با ضمانت-چارتری,MHD,NJF,13454,5261400
مشهد,23:45,9,Airtour,نجف,پنج شنبه 19 مرداد,1402/05/19,20:15,MD82Y55,9739,با ضمانت-چارتری,MHD,NJF,13453,4959600
مشهد,18:55,7,Caspian,نجف,جمعه 20 مرداد,1402/05/20,16:05,M80M,7923,با ضمانت-چارتری,MHD,NJF,13449,5462600
مشهد,18:00,8,Aseman,نجف,جمعه 20 مرداد,1402/05/20,16:00,737Y,6596,با ضمانت-چارتری,MHD,NJF,13448,5462600
مشهد,10:00,7,Taban,نجف,جمعه 20 مرداد,1402/05/20,07:30,M80Y,7268,با ضمانت-چارتری,MHD,NJF,13447,5362000
مشهد,18:55,7,Caspian,نجف,جمعه 20 مرداد,1402/05/20,16:05,M80Y,7923,با ضمانت-چارتری,MHD,NJF,13446,5261400
مشهد,10:10,9,Caspian,نجف,شنبه 21 مرداد,1402/05/21,07:40,M80Y,7907,با ضمانت-چارتری,MHD,NJF,13440,5663800
مشهد,09:20,7,Zagros,نجف,یکشنبه 22 مرداد,1402/05/22,06:50,320Y,3010,با ضمانت-چارتری,MHD,NJF,13434,5261400
مشهد,12:45,9,Airtour,نجف,یکشنبه 22 مرداد,1402/05/22,09:15,MD82Y57,9739,با ضمانت-چارتری,MHD,NJF,13433,5060200
,,5,Iraqi,,شنبه 08 مهر,,17:30,B737 MAXY,113,چارتری,IKA,NJF,13533,4678600
,,5,Iraqi,,شنبه 01 مهر,,17:30,B737 MAXY,113,چارتری,IKA,NJF,13547,4678600
مشهد,12:30,5,Qeshm,نجف,پنج شنبه 26 مرداد,1402/05/26,10:00,320Y,2296,با ضمانت-چارتری,MHD,NJF,13342,6468600
مشهد,19:25,8,Caspian,نجف,چهارشنبه 25 مرداد,1402/05/25,16:35,M83Y,7907,با ضمانت-چارتری,MHD,NJF,13347,6368000
مشهد,18:55,7,Caspian,نجف,پنج شنبه 26 مرداد,1402/05/26,16:05,M83Y,7923,با ضمانت-چارتری,MHD,NJF,13341,6368000
تهران,19:10,6,Iranair,نجف,شنبه 01 مهر,در,17:35,AB3Y,5318,با ضمانت-چارتری,IKA,NJF,13546,6066200
تهران,13:40,6,Iranair,نجف,شنبه 01 مهر,در,12:05,AB3Y,5324,با ضمانت-چارتری,IKA,NJF,13545,5060200
تهران,19:30,5,Iraqi,نجف,شنبه 01 مهر,در,17:30,B737 MAXY,113,با ضمانت-چارتری,IKA,NJF,13544,4736900
تهران,19:10,6,Iranair,نجف,یکشنبه 02 مهر,در,17:35,AB3Y,5318,با ضمانت-چارتری,IKA,NJF,13543,6066200
تهران,13:40,6,Iranair,نجف,یکشنبه 02 مهر,در,12:05,AB3Y,5324,با ضمانت-چارتری,IKA,NJF,13542,5060200
تهران,19:10,6,Iranair,نجف,دوشنبه 03 مهر,در,17:35,AB3Y,5318,با ضمانت-چارتری,IKA,NJF,13541,6066200
تهران,13:40,6,Iranair,نجف,دوشنبه 03 مهر,در,12:05,AB3Y,5324,با ضمانت-چارتری,IKA,NJF,13540,5060200
تهران,19:10,6,Iranair,نجف,سه شنبه 04 مهر,در,17:35,AB3Y,5318,با ضمانت-چارتری,IKA,NJF,13539,6066200
تهران,13:40,6,Iranair,نجف,سه شنبه 04 مهر,در,12:05,AB3Y,5324,با ضمانت-چارتری,IKA,NJF,13538,5060200
تهران,19:10,6,Iranair,نجف,چهارشنبه 05 مهر,در,17:35,AB3Y,5318,با ضمانت-چارتری,IKA,NJF,13537,6066200
تهران,13:40,6,Iranair,نجف,چهارشنبه 05 مهر,در,12:05,AB3Y,5324,با ضمانت-چارتری,IKA,NJF,13536,5060200
تهران,19:10,5,Iranair,نجف,جمعه 07 مهر,در,17:35,AB3Y,5318,با ضمانت-چارتری,IKA,NJF,13535,6066200
تهران,13:40,6,Iranair,نجف,جمعه 07 مهر,در,12:05,AB3Y,5324,با ضمانت-چارتری,IKA,NJF,13534,5060200
تهران,19:10,6,Iranair,نجف,شنبه 08 مهر,در,17:35,AB3Y,5318,با ضمانت-چارتری,IKA,NJF,13532,6066200
تهران,13:40,6,Iranair,نجف,شنبه 08 مهر,در,12:05,AB3Y,5324,با ضمانت-چارتری,IKA,NJF,13531,5060200
تهران,19:30,5,Iraqi,نجف,شنبه 08 مهر,در,17:30,B737 MAXY,113,با ضمانت-چارتری,IKA,NJF,13530,4736900
,,9,Airtour,,پنج شنبه 26 مرداد,,10:00,Boeing MD-82Y,9705,چارتری,TBZ,NJF,13549,5700000
تبریز,12:30,9,Airtour,نجف,پنج شنبه 26 مرداد,1402/05/26,10:00,MD82Y,9705,با ضمانت-چارتری,TBZ,NJF,13548,5764400
,,9,Qeshm,,جمعه 20 مرداد,,16:50,FokkerY,1201,,SYZ,NSH,13562,1329100
شیراز,18:30,9,Qeshm,نوشهر,جمعه 17 شهریور,1402/06/17,16:50,100A,1201,با ضمانت,SYZ,NSH,13566,1298636
شیراز,18:30,9,Qeshm,نوشهر,دوشنبه 20 شهریور,1402/06/20,16:50,100A,1201,با ضمانت,SYZ,NSH,13565,1298636
شیراز,18:30,9,Qeshm,نوشهر,جمعه 24 شهریور,1402/06/24,16:50,100A,1201,با ضمانت,SYZ,NSH,13564,1298636
شیراز,18:30,9,Qeshm,نوشهر,جمعه 24 شهریور,1402/06/24,16:50,100A,1201,با ضمانت,SYZ,NSH,13563,1298636
شیراز,18:30,موجود,Qeshm,نوشهر,دوشنبه 23 مرداد,1402/05/23,16:50,DEFA,1201,با ضمانت-سیستمی,SYZ,NSH,13561,1329100
شیراز,18:30,9,Qeshm,نوشهر,دوشنبه 23 مرداد,1402/05/23,16:50,DEFA,1201,با ضمانت,SYZ,NSH,13560,1298636
شیراز,18:30,9,Qeshm,نوشهر,جمعه 27 مرداد,1402/05/27,16:50,DEFA,1201,با ضمانت,SYZ,NSH,13559,1298636
شیراز,18:30,موجود,Qeshm,نوشهر,دوشنبه 30 مرداد,1402/05/30,16:50,DEFA,1201,با ضمانت-سیستمی,SYZ,NSH,13558,1329100
شیراز,18:30,9,Qeshm,نوشهر,دوشنبه 30 مرداد,1402/05/30,16:50,DEFA,1201,با ضمانت,SYZ,NSH,13557,1298636
شیراز,18:30,9,Qeshm,نوشهر,دوشنبه 27 شهریور,1402/06/27,16:50,100A,1201,با ضمانت,SYZ,NSH,13556,1298636
شیراز,18:30,9,Qeshm,نوشهر,دوشنبه 27 شهریور,1402/06/27,16:50,100A,1201,با ضمانت,SYZ,NSH,13555,1298636
شیراز,18:30,9,Qeshm,نوشهر,جمعه 03 شهریور,1402/06/03,16:50,100A,1201,با ضمانت,SYZ,NSH,13554,1298636
شیراز,18:30,9,Qeshm,نوشهر,دوشنبه 06 شهریور,1402/06/06,16:50,100A,1201,با ضمانت,SYZ,NSH,13553,1298636
شیراز,18:30,9,Qeshm,نوشهر,جمعه 10 شهریور,1402/06/10,16:50,100A,1201,با ضمانت,SYZ,NSH,13552,1298636
شیراز,18:30,9,Qeshm,نوشهر,دوشنبه 13 شهریور,1402/06/13,16:50,100A,1201,با ضمانت,SYZ,NSH,13551,1298636
شیراز,18:30,9,Qeshm,نوشهر,جمعه 31 شهریور,1402/06/31,16:50,100A,1201,با ضمانت,SYZ,NSH,13550,1298636
مشهد,16:35,9,Aseman,نوشهر,پنج شنبه 19 مرداد,1402/05/19,15:15,100Y,605,با ضمانت,MHD,NSH,13567,1251710
,,9,Iranair,,شنبه 25 شهریور,,11:40,Y,274,,THR,OMH,13574,1191500
تهران,16:05,موجود,Mahan,ارومیه,شنبه 01 مهر,1402/07/01,14:45,BAE-90Y_D,1003,با ضمانت-سیستمی,THR,OMH,13581,1192700
تهران,,موجود,Iranair,ارومیه,دوشنبه 03 مهر,1402/07/03,07:40,A319-100J,272,با ضمانت-سیستمی بیزنس,THR,OMH,13580,1902000
تهران,,موجود,Iranair,ارومیه,دوشنبه 03 مهر,1402/07/03,07:40,A319-100Y,272,با ضمانت-سیستمی,THR,OMH,13579,1191500
تهران,15:45,موجود,Mahan,ارومیه,سه شنبه 21 شهریور,1402/06/21,14:25,BAE-90Y_D,1003,با ضمانت-سیستمی,THR,OMH,13578,1192700
تهران,16:55,موجود,Qeshm,ارومیه,چهارشنبه 22 شهریور,1402/06/22,15:35,100A,1276,با ضمانت-سیستمی,THR,OMH,13577,1192700
تهران,16:55,9,Qeshm,ارومیه,چهارشنبه 22 شهریور,1402/06/22,15:35,100A,1276,با ضمانت,THR,OMH,13576,1166990
تهران,15:45,موجود,Mahan,ارومیه,پنج شنبه 23 شهریور,1402/06/23,14:25,BAE-90Y_D,1003,با ضمانت-سیستمی,THR,OMH,13575,1192700
تهران,,موجود,Iranair,ارومیه,شنبه 25 شهریور,1402/06/25,11:40,F-100Y,274,با ضمانت-سیستمی,THR,OMH,13573,1191500
تهران,15:45,موجود,Mahan,ارومیه,سه شنبه 28 شهریور,1402/06/28,14:25,BAE-90Y_D,1003,با ضمانت-سیستمی,THR,OMH,13572,1192700
تهران,16:55,موجود,Qeshm,ارومیه,چهارشنبه 29 شهریور,1402/06/29,15:35,100A,1276,با ضمانت-سیستمی,THR,OMH,13571,1192700
تهران,16:55,9,Qeshm,ارومیه,چهارشنبه 29 شهریور,1402/06/29,15:35,100A,1276,با ضمانت,THR,OMH,13570,1166990
تهران,15:45,موجود,Mahan,ارومیه,پنج شنبه 30 شهریور,1402/06/30,14:25,BAE-90Y_D,1003,با ضمانت-سیستمی,THR,OMH,13569,1192700
تهران,15:45,موجود,Mahan,ارومیه,سه شنبه 04 مهر,1402/07/04,14:25,BAE-90Y_D,1003,با ضمانت-سیستمی,THR,OMH,13568,1192700
تهران,15:45,موجود,Mahan,ارومیه,سه شنبه 14 شهریور,1402/06/14,14:25,BAE-90Y_D,1003,با ضمانت-سیستمی,THR,OMH,13610,1192700
تهران,16:55,موجود,Qeshm,ارومیه,چهارشنبه 15 شهریور,1402/06/15,15:35,100A,1276,با ضمانت-سیستمی,THR,OMH,13609,1192700
تهران,16:55,9,Qeshm,ارومیه,چهارشنبه 15 شهریور,1402/06/15,15:35,100A,1276,با ضمانت,THR,OMH,13608,1166990
تهران,12:00,موجود,ATA,ارومیه,پنج شنبه 19 مرداد,1402/05/19,11:00,M83TOR,5678,با ضمانت-خدمات گردشگری,THR,OMH,13607,1376300
,,2,Aseman,,پنج شنبه 19 مرداد,,23:45,100Y,3855,با ضمانت,THR,OMH,13606,1190946
تهران,11:30,9,ATA,ارومیه,شنبه 21 مرداد,1402/05/21,10:30,733TOR,5678,با ضمانت-خدمات گردشگری,THR,OMH,13605,1376300
تهران,16:05,موجود,Mahan,ارومیه,شنبه 21 مرداد,1402/05/21,14:45,BAE-87Y_D,1003,با ضمانت-سیستمی,THR,OMH,13604,1192700
تهران,19:45,موجود,Caspian,ارومیه,یکشنبه 22 مرداد,1402/05/22,18:40,DEFTOR,37,با ضمانت-خدمات گردشگری,THR,OMH,13603,1376300
تهران,11:50,موجود,ATA,ارومیه,دوشنبه 23 مرداد,1402/05/23,10:50,M83TOR,5678,با ضمانت-خدمات گردشگری,THR,OMH,13602,1376300
تهران,11:30,موجود,ATA,ارومیه,سه شنبه 24 مرداد,1402/05/24,10:30,733TOR,5678,با ضمانت-خدمات گردشگری,THR,OMH,13601,1376300
تهران,03:30,موجود,Varesh,ارومیه,سه شنبه 24 مرداد,1402/05/24,02:15,735TOR,5915,با ضمانت-خدمات گردشگری,THR,OMH,13600,1376300
تهران,03:30,موجود,Varesh,ارومیه,سه شنبه 24 مرداد,1402/05/24,02:15,735KL,5915,با ضمانت-سیستمی,THR,OMH,13599,1192700
تهران,14:45,موجود,Caspian,ارومیه,چهارشنبه 25 مرداد,1402/05/25,13:40,DEFTOR,37,با ضمانت-خدمات گردشگری,THR,OMH,13598,1376300
تهران,11:50,موجود,ATA,ارومیه,چهارشنبه 25 مرداد,1402/05/25,10:50,M83TOR,5678,با ضمانت-خدمات گردشگری,THR,OMH,13597,1376300
تهران,12:00,موجود,ATA,ارومیه,پنج شنبه 26 مرداد,1402/05/26,11:00,733TOR,5678,با ضمانت-خدمات گردشگری,THR,OMH,13596,1376300
تهران,03:30,موجود,Varesh,ارومیه,پنج شنبه 26 مرداد,1402/05/26,02:15,735TOR,5915,با ضمانت-خدمات گردشگری,THR,OMH,13595,1376300
تهران,03:30,9,Varesh,ارومیه,پنج شنبه 26 مرداد,1402/05/26,02:15,735KL,5915,با ضمانت-سیستمی,THR,OMH,13594,1192700
تهران,03:30,7,Varesh,ارومیه,پنج شنبه 26 مرداد,1402/05/26,02:15,735KL,5915,با ضمانت,THR,OMH,13593,1166990
تهران,11:50,موجود,ATA,ارومیه,جمعه 27 مرداد,1402/05/27,10:50,M83TOR,5678,با ضمانت-خدمات گردشگری,THR,OMH,13592,1376300
تهران,11:30,موجود,ATA,ارومیه,شنبه 28 مرداد,1402/05/28,10:30,733TOR,5678,با ضمانت-خدمات گردشگری,THR,OMH,13591,1376300
تهران,11:50,موجود,ATA,ارومیه,یکشنبه 29 مرداد,1402/05/29,10:50,M83TOR,5678,با ضمانت-خدمات گردشگری,THR,OMH,13590,1376300
تهران,,موجود,Iranair,ارومیه,دوشنبه 30 مرداد,1402/05/30,07:40,A319-100J,272,با ضمانت-سیستمی بیزنس,THR,OMH,13589,1902000
تهران,11:50,موجود,ATA,ارومیه,دوشنبه 30 مرداد,1402/05/30,10:50,M83TOR,5678,با ضمانت-خدمات گردشگری,THR,OMH,13588,1376300
تهران,,موجود,Iranair,ارومیه,دوشنبه 30 مرداد,1402/05/30,07:40,A319-100Y,272,با ضمانت-سیستمی,THR,OMH,13587,1191500
تهران,16:55,9,Qeshm,ارومیه,چهارشنبه 01 شهریور,1402/06/01,15:35,100A,1276,با ضمانت,THR,OMH,13586,1166990
تهران,15:45,موجود,Mahan,ارومیه,پنج شنبه 16 شهریور,1402/06/16,14:25,BAE-90Y_D,1003,با ضمانت-سیستمی,THR,OMH,13585,1192700
مشهد,13:00,1,Aseman,ارومیه,یکشنبه 22 مرداد,1402/05/22,10:55,100Y,869,با ضمانت-سیستمی,MHD,OMH,13584,1698500
مشهد,,موجود,Iranair,ارومیه,چهارشنبه 08 شهریور,1402/06/08,20:45,A319-100J,372,با ضمانت-سیستمی بیزنس,MHD,OMH,13583,2710500
مشهد,,موجود,Iranair,ارومیه,چهارشنبه 08 شهریور,1402/06/08,20:45,A319-100Y,372,با ضمانت-سیستمی,MHD,OMH,13582,1697500
,,9,Iranair,,شنبه 11 شهریور,,11:40,Y,274,,THR,OMH,13613,1191500
,,9,Iranair,,جمعه 03 شهریور,,07:50,Y,272,,THR,OMH,13620,1191500
تهران,,موجود,Iranair,ارومیه,جمعه 03 شهریور,1402/06/03,07:50,F-100Y,272,با ضمانت-سیستمی,THR,OMH,13619,1191500
تهران,,موجود,Iranair,ارومیه,شنبه 04 شهریور,1402/06/04,11:40,F-100Y,274,با ضمانت-سیستمی,THR,OMH,13618,1191500
تهران,15:45,موجود,Mahan,ارومیه,سه شنبه 07 شهریور,1402/06/07,14:25,BAE-90Y_D,1003,با ضمانت-سیستمی,THR,OMH,13617,1192700
تهران,16:55,موجود,Qeshm,ارومیه,چهارشنبه 08 شهریور,1402/06/08,15:35,100A,1276,با ضمانت-سیستمی,THR,OMH,13616,1192700
تهران,16:55,9,Qeshm,ارومیه,چهارشنبه 08 شهریور,1402/06/08,15:35,100A,1276,با ضمانت,THR,OMH,13615,1166990
تهران,15:45,موجود,Mahan,ارومیه,پنج شنبه 09 شهریور,1402/06/09,14:25,BAE-90Y_D,1003,با ضمانت-سیستمی,THR,OMH,13614,1192700
تهران,16:05,موجود,Mahan,ارومیه,شنبه 11 شهریور,1402/06/11,14:45,BAE-90Y_D,1003,با ضمانت-سیستمی,THR,OMH,13612,1192700
تهران,,موجود,Iranair,ارومیه,شنبه 11 شهریور,1402/06/11,11:40,F-100Y,274,با ضمانت-سیستمی,THR,OMH,13611,1191500
,,موجود,Turkish,,چهارشنبه 01 شهریور,,06:20,U,7863,چارتری,SAW,OMH,13625,4704935
,,9,AnadoluJet,,چهارشنبه 01 شهریور,,06:20,Y,7863,چارتری,SAW,OMH,13626,5663805
,,9,AnadoluJet,,یکشنبه 29 مرداد,,06:20,Y,7863,چارتری,SAW,OMH,13628,5290422
,,موجود,Turkish,,چهارشنبه 25 مرداد,,06:20,W,7863,چارتری,SAW,OMH,13630,5201735
,,9,AnadoluJet,,چهارشنبه 25 مرداد,,06:20,Y,7863,چارتری,SAW,OMH,13631,5600820
,,موجود,Turkish,,یکشنبه 22 مرداد,,06:20,W,7863,چارتری,SAW,OMH,13632,5197742
,,6,AnadoluJet,,یکشنبه 22 مرداد,,06:20,Y,7863,چارتری,SAW,OMH,13633,5937063
,,موجود,Turkish,,چهارشنبه 08 شهریور,,06:20,U,7863,چارتری,SAW,OMH,13636,4704935
